P_ID,TB_SC,INN2,PA-AB,H1,H2,H3,HR,SB_SR,WP,ER,ERA,BABIP,KK9,BB9
61329,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
63950,T,7,2,1,0,0,0,0.0,1,1,3.8571428571428568,0.125,0.0,7.7142857142857135
65933,T,8,3,2,0,0,0,0.0,1,2,6.75,0.2222222222222222,3.375,10.125
73117,B,18,5,2,1,0,1,0.0,0,0,0.0,0.16666666666666666,7.5,7.5
75867,T,6,2,2,0,0,1,0.0,0,1,4.5,0.4,9.0,0.0
76650,B,0,1,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
78352,T,4,2,0,1,0,0,0.0,0,1,6.75,0.2,0.0,13.5
79140,B,2,0,1,1,0,0,0.0,0,2,27.0,0.6666666666666666,13.5,0.0
96462,B,5,1,0,0,0,0,0.0,0,0,0.0,0.0,10.8,5.4
62242,T,0,1,1,1,0,0,1.0,0,2,0.0,1.0,0.0,0.0
63248,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
66201,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
66226,T,18,3,4,0,0,2,0.0,0,3,4.5,0.2222222222222222,3.0,4.5
73226,T,2,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
74630,B,3,2,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,9.0,9.0
76329,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
76355,B,3,1,1,0,0,0,0.0,0,1,9.0,0.3333333333333333,0.0,9.0
76461,B,13,3,2,0,0,3,1.0,1,6,12.461538461538462,0.14285714285714285,2.076923076923077,6.230769230769231
77927,B,3,1,1,0,1,0,0.0,0,1,9.0,0.5,9.0,0.0
99445,B,5,0,0,0,0,0,0.0,0,0,0.0,0.0,16.2,0.0
63638,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
66643,B,18,3,7,1,0,0,0.0,0,2,3.0,0.42105263157894735,10.5,4.5
70142,B,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
72447,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
74167,T,12,1,4,0,0,1,0.0,0,2,4.5,0.2857142857142857,0.0,2.25
74731,T,6,0,2,1,0,1,0.0,0,2,9.0,0.5,13.5,0.0
78760,T,0,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
95657,B,4,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
99737,T,2,0,3,0,0,0,1.0,0,2,27.0,0.6,0.0,0.0
63938,B,23,2,4,0,0,1,1.0,0,1,1.1739130434782608,0.17391304347826086,4.695652173913043,2.3478260869565215
64001,T,8,2,2,0,0,0,0.0,0,0,0.0,0.5,13.5,3.375
64017,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65057,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
65062,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
66047,T,7,4,1,1,0,0,0.0,0,2,7.7142857142857135,0.2857142857142857,3.8571428571428568,7.7142857142857135
76118,B,4,0,0,0,0,1,0.0,0,1,6.75,0.0,13.5,0.0
79191,T,2,2,2,0,0,0,0.0,1,1,13.5,0.6666666666666666,0.0,13.5
61365,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,0.0,0.0
62463,T,2,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,13.5
66138,T,21,2,4,2,0,1,1.0,0,6,7.714285714285714,0.2608695652173913,5.142857142857142,1.2857142857142856
76650,T,1,0,1,1,0,0,0.0,0,2,54.0,1.0,27.0,0.0
77446,B,1,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,27.0
77927,B,4,0,0,0,1,0,0.0,0,1,6.75,0.3333333333333333,13.5,0.0
79440,B,12,2,5,2,0,1,0.6666666666666666,0,4,9.0,0.4375,4.5,4.5
99445,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
65546,T,21,4,3,2,0,2,0.0,0,4,5.142857142857143,0.2777777777777778,6.428571428571428,3.8571428571428568
66859,B,5,2,1,0,0,0,1.0,1,0,0.0,0.2,5.4,10.8
71845,B,3,2,0,0,0,2,0.0,0,3,27.0,0.0,18.0,18.0
72551,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
73632,B,15,1,2,1,0,0,0.0,0,0,0.0,0.21428571428571427,7.2,1.8
75250,B,4,0,1,0,0,0,0.0,0,0,0.0,0.25,6.75,0.0
63248,B,0,1,1,0,0,0,0.0,1,0,0.0,1.0,0.0,0.0
65320,T,12,6,6,0,0,1,1.0,0,8,18.0,0.42857142857142855,6.75,9.0
66201,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
75258,T,6,1,0,0,0,0,0.0,0,0,0.0,0.0,4.5,4.5
75750,T,6,1,2,0,0,0,0.0,0,0,0.0,0.25,0.0,4.5
79229,B,24,1,6,0,0,0,0.0,0,0,0.0,0.2727272727272727,5.625,1.125
60768,T,18,6,1,1,0,0,0.0,0,1,1.5,0.16666666666666666,6.0,6.0
63638,B,0,0,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
66628,B,17,3,3,0,0,1,0.0,0,2,3.176470588235294,0.17647058823529413,4.764705882352941,4.764705882352941
70142,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
72447,T,1,0,1,0,0,1,0.0,0,1,27.0,1.0,27.0,0.0
72523,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
74731,T,6,0,2,0,0,0,1.0,0,0,0.0,0.4,9.0,0.0
74857,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,13.5
95657,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
97336,B,1,0,0,1,0,0,0.0,0,1,27.0,0.5,0.0,0.0
62929,B,4,1,1,0,0,0,0.0,0,0,0.0,0.2,0.0,6.75
63950,B,2,1,1,1,0,0,1.0,1,2,27.0,0.6666666666666666,13.5,13.5
65057,T,5,0,0,0,0,0,0.0,0,0,0.0,0.0,10.8,0.0
65058,T,9,2,0,0,0,0,0.0,0,0,0.0,0.0,9.0,6.0
65062,T,4,1,2,0,0,0,0.0,0,0,0.0,0.5,13.5,6.75
65931,B,15,2,5,1,0,1,0.0,0,4,7.2,0.3333333333333333,5.4,3.6
67845,T,9,3,4,0,0,2,1.0,0,5,15.0,0.5,9.0,9.0
75867,B,1,0,2,0,0,0,0.0,0,0,0.0,0.6666666666666666,0.0,0.0
76118,B,5,0,1,0,0,0,0.0,0,0,0.0,0.25,10.8,0.0
61329,T,3,1,2,0,0,0,1.0,1,0,0.0,0.4,0.0,9.0
61365,B,2,1,1,0,0,0,0.0,0,0,0.0,0.5,13.5,13.5
63111,T,10,4,5,1,0,0,0.0,0,4,10.799999999999999,0.6,8.1,8.1
71118,T,2,1,3,0,0,0,0.0,0,2,27.0,0.75,0.0,0.0
74454,B,21,2,7,1,0,0,0.0,1,1,1.2857142857142858,0.34782608695652173,5.142857142857142,2.571428571428571
76355,B,2,0,2,1,0,0,0.0,0,1,13.5,1.0,13.5,0.0
77927,B,2,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
79140,T,5,1,1,0,0,0,0.0,1,0,0.0,0.25,10.8,5.4
96462,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
60841,B,12,8,3,0,0,0,1.0,0,3,6.75,0.2727272727272727,6.75,15.750000000000002
62655,T,3,1,1,1,0,0,0.0,0,1,9.0,0.5,0.0,0.0
64021,T,14,4,4,2,0,0,0.0,0,5,9.642857142857142,0.46153846153846156,11.571428571428571,5.785714285714286
64596,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
71845,B,5,0,0,1,0,0,0.0,0,0,0.0,0.2,5.4,0.0
72551,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
72862,T,3,0,1,0,0,0,1.0,0,0,0.0,0.3333333333333333,9.0,0.0
75250,B,3,1,0,1,0,0,0.0,1,2,18.0,0.3333333333333333,0.0,9.0
75340,B,7,3,2,0,0,0,0.0,0,0,0.0,0.5,11.571428571428571,7.7142857142857135
60339,T,6,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,4.5
61240,B,21,0,3,1,0,1,1.0,0,1,1.2857142857142858,0.19047619047619047,3.8571428571428568,0.0
62242,B,6,0,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,4.5,0.0
62937,T,15,3,4,0,1,3,0.0,0,5,9.0,0.2777777777777778,3.6,3.6
74359,T,3,2,1,0,0,0,0.0,0,1,9.0,0.5,18.0,18.0
61643,B,7,3,8,1,0,0,0.0,0,5,19.285714285714285,0.6,7.7142857142857135,11.571428571428571
62648,B,7,1,0,0,0,0,0.0,0,0,0.0,0.0,7.7142857142857135,3.8571428571428568
63638,B,8,1,3,0,0,0,0.0,0,0,0.0,0.42857142857142855,10.125,0.0
64001,T,9,1,1,0,0,0,0.0,0,0,0.0,0.16666666666666666,12.0,3.0
65056,T,2,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,13.5
65057,T,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65060,T,6,1,4,2,0,1,0.0,0,3,13.5,0.6666666666666666,9.0,4.5
65062,T,3,1,0,1,0,0,0.0,0,1,9.0,0.3333333333333333,9.0,9.0
65696,B,2,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,13.5
75668,B,3,1,0,1,0,0,0.0,0,0,0.0,0.5,9.0,0.0
79191,T,6,2,1,0,0,0,0.0,0,0,0.0,0.14285714285714285,0.0,9.0
62322,B,18,1,1,0,0,0,0.0,0,0,0.0,0.058823529411764705,4.5,1.5
62655,T,1,0,1,0,0,0,0.0,0,1,27.0,0.5,0.0,0.0
65543,T,15,4,4,0,1,0,1.0,1,2,3.6,0.38461538461538464,12.6,7.2
66565,T,3,1,0,0,0,1,1.0,0,2,18.0,0.0,18.0,9.0
72535,T,2,0,0,1,0,0,1.0,0,0,0.0,0.3333333333333333,0.0,0.0
72551,T,3,2,1,1,0,0,0.0,0,1,9.0,0.6666666666666666,9.0,18.0
72749,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
75342,B,4,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
76430,B,2,3,0,0,0,0,0.0,0,0,0.0,0.0,0.0,40.5
73226,T,5,0,0,0,0,0,0.0,0,0,0.0,0.0,10.8,0.0
73750,B,14,0,3,2,0,2,0.0,0,7,13.5,0.29411764705882354,3.8571428571428568,0.0
73801,B,0,1,1,0,0,1,0.0,0,2,0.0,1.0,0.0,0.0
74748,B,13,0,3,1,0,2,0.0,0,4,8.307692307692308,0.4444444444444444,16.615384615384617,0.0
77263,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
78257,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
79535,T,16,5,3,1,0,1,1.0,0,2,3.375,0.25,5.0625,8.4375
60181,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
61101,B,17,5,3,1,0,0,0.0,0,4,6.352941176470588,0.25,6.352941176470588,6.352941176470588
61891,B,2,0,1,0,0,0,0.0,0,0,0.0,0.5,13.5,0.0
61895,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
62056,T,11,1,4,2,0,0,0.0,0,4,9.818181818181818,0.42857142857142855,4.909090909090909,2.4545454545454546
62463,B,6,1,4,0,0,0,0.0,0,0,0.0,0.4444444444444444,4.5,4.5
66825,T,4,1,7,1,0,0,0.0,1,7,47.25,0.7272727272727273,6.75,6.75
75138,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
77829,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
60263,B,8,2,2,1,0,0,0.0,0,2,6.75,0.42857142857142855,13.5,6.75
62966,B,9,4,3,2,0,0,1.0,0,4,12.0,0.5,12.0,12.0
63950,B,4,2,2,1,0,0,0.0,0,4,27.0,0.6,6.75,6.75
64960,B,3,1,2,0,0,0,0.0,0,1,9.0,0.5,0.0,9.0
76455,T,18,4,7,0,0,0,0.0,0,4,6.0,0.3333333333333333,4.5,6.0
77446,T,5,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,16.2,0.0
78366,B,3,0,1,0,0,0,0.0,0,0,0.0,0.25,9.0,0.0
99445,T,4,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
60339,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
60559,T,3,0,0,1,0,0,0.0,0,0,0.0,0.25,0.0,0.0
62655,T,2,1,1,0,0,1,0.0,0,1,13.5,0.5,13.5,0.0
63512,T,13,3,4,3,0,1,0.0,0,6,12.461538461538462,0.4375,6.230769230769231,6.230769230769231
63935,T,3,0,2,0,0,0,0.0,0,0,0.0,0.4,0.0,0.0
64596,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
66324,B,21,3,4,0,0,0,0.0,1,0,0.0,0.25,10.285714285714285,3.8571428571428568
74359,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
62242,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
66750,B,15,3,3,1,0,1,1.0,0,4,7.2,0.2857142857142857,9.0,5.4
72447,B,5,2,2,0,0,0,0.0,0,0,0.0,0.3333333333333333,5.4,5.4
73226,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
74167,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
74513,T,18,6,6,0,0,1,0.0,0,2,3.0,0.3157894736842105,4.5,9.0
74731,B,2,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,13.5
74857,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
77263,T,1,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
78257,T,1,0,1,0,0,0,0.0,0,0,0.0,1.0,27.0,0.0
78760,B,2,1,1,0,0,0,0.0,0,0,0.0,0.5,0.0,13.5
99737,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62698,B,14,1,10,3,1,0,0.0,0,7,13.5,0.56,3.8571428571428568,1.9285714285714284
66859,T,9,0,3,0,0,0,0.0,0,0,0.0,0.3,6.0,0.0
71118,B,8,0,2,1,0,0,0.0,0,1,3.375,0.42857142857142855,10.125,0.0
74838,T,9,2,5,1,0,1,1.0,0,6,18.0,0.5,9.0,3.0
75138,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
75250,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
75340,T,4,0,1,0,0,0,0.0,0,0,0.0,0.25,6.75,0.0
79140,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
96462,B,2,1,0,1,0,0,0.0,0,2,27.0,0.5,13.5,13.5
60457,T,2,1,1,0,0,0,1.0,0,1,13.5,0.5,13.5,13.5
62929,B,2,2,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,13.5
65933,B,15,7,3,0,0,0,0.0,0,1,1.8,0.2727272727272727,7.2,12.6
66423,T,15,3,7,2,0,0,0.0,0,7,12.6,0.4090909090909091,1.8,3.6
74630,T,1,0,0,0,0,0,1.0,0,0,0.0,0.0,0.0,0.0
76118,B,6,0,1,0,0,0,0.0,0,0,0.0,0.2,4.5,0.0
78352,B,4,1,0,0,0,0,0.0,0,0,0.0,0.0,13.5,6.75
78366,B,0,0,2,2,0,0,0.0,0,4,0.0,1.0,0.0,0.0
79791,T,6,0,3,0,0,0,0.0,0,1,4.5,0.42857142857142855,4.5,0.0
60181,B,2,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
61329,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
62463,B,9,1,1,0,0,0,0.0,0,0,0.0,0.125,3.0,3.0
66742,T,3,0,4,0,0,0,0.0,1,2,18.0,0.5714285714285714,0.0,0.0
70839,B,0,0,1,1,0,0,0.0,0,2,0.0,1.0,0.0,0.0
73117,B,12,1,5,0,0,1,0.0,0,5,11.25,0.3125,2.25,2.25
74167,T,2,0,3,1,0,0,0.0,0,3,40.5,0.6666666666666666,0.0,0.0
74731,T,9,0,1,0,0,0,0.0,0,0,0.0,0.1,0.0,0.0
74857,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,18.0,0.0
79140,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
99737,T,7,1,0,0,0,0,0.0,0,0,0.0,0.0,11.571428571428571,3.8571428571428568
62648,T,1,2,0,0,0,0,1.0,0,1,27.0,0.0,0.0,54.0
63638,T,2,0,0,1,0,0,0.0,0,0,0.0,1.0,27.0,0.0
64596,B,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
70142,T,3,3,0,0,0,0,0.0,0,1,9.0,0.0,0.0,18.0
72523,T,15,3,1,1,0,0,0.0,1,1,1.8,0.2222222222222222,12.6,5.4
72551,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
72862,B,4,0,3,0,0,0,0.0,0,0,0.0,0.6,6.75,0.0
73211,B,18,1,6,0,0,1,0.0,0,3,4.5,0.2727272727272727,3.0,0.0
75321,B,3,0,1,0,0,0,0.0,1,0,0.0,0.5,18.0,0.0
75668,T,0,1,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
95657,T,5,2,3,1,0,0,1.0,0,0,0.0,0.6666666666666666,10.8,5.4
97336,T,2,0,0,0,0,1,1.0,0,1,13.5,0.0,0.0,0.0
60263,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
63950,T,7,0,2,0,0,0,0.0,0,1,3.8571428571428568,0.25,3.8571428571428568,0.0
65348,B,15,4,3,3,0,0,0.0,1,0,0.0,0.3333333333333333,5.4,7.2
66960,T,5,4,4,1,0,0,1.0,0,4,21.599999999999998,0.5555555555555556,0.0,21.6
72749,B,2,2,0,0,0,0,0.0,0,0,0.0,0.0,13.5,27.0
74359,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
75342,B,3,0,1,0,0,0,1.0,0,0,0.0,0.3333333333333333,9.0,0.0
75750,B,1,0,2,1,0,0,0.0,0,3,81.0,0.75,0.0,0.0
75867,T,3,0,1,0,0,1,0.0,0,1,9.0,0.3333333333333333,9.0,0.0
76350,B,2,1,0,0,1,0,0.0,0,1,13.5,0.3333333333333333,0.0,0.0
76430,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,9.0,0.0
78366,T,6,1,2,0,0,0,0.0,0,0,0.0,0.2857142857142857,4.5,4.5
61895,B,6,0,0,0,0,1,0.0,0,1,4.5,0.0,13.5,0.0
62242,T,3,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,9.0
65856,B,17,5,4,2,0,1,0.0,0,5,7.941176470588235,0.2857142857142857,1.588235294117647,6.352941176470588
66226,T,19,2,9,1,0,1,0.0,0,5,7.105263157894737,0.5,9.947368421052632,1.4210526315789473
75340,B,2,0,1,0,0,0,0.0,0,1,13.5,0.5,13.5,0.0
77263,T,2,0,1,0,0,0,0.0,0,0,0.0,0.5,13.5,0.0
77829,B,2,0,3,0,0,1,0.0,0,2,27.0,0.75,0.0,0.0
78257,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
61365,T,3,0,1,0,0,0,0.0,0,0,0.0,0.5,18.0,0.0
64017,B,8,0,2,3,0,2,0.0,0,4,13.5,0.5,6.75,0.0
65057,B,0,0,1,0,1,0,0.0,0,1,0.0,1.0,0.0,0.0
65331,B,16,2,11,1,0,0,0.0,0,6,10.125,0.46153846153846156,3.375,3.375
76355,T,9,2,1,2,0,0,0.0,0,0,0.0,0.2727272727272727,3.0,6.0
76461,T,9,0,4,2,0,1,1.0,0,5,15.0,0.42857142857142855,3.0,0.0
77318,B,3,1,1,0,0,0,1.0,1,2,18.0,0.3333333333333333,9.0,9.0
77446,T,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
99445,T,3,0,1,0,0,0,0.0,0,0,0.0,0.25,0.0,0.0
60181,B,1,2,1,0,0,0,0.0,0,1,27.0,1.0,0.0,27.0
60768,T,15,2,4,2,0,0,1.0,0,2,3.6,0.35294117647058826,5.4,3.6
61891,B,5,1,0,0,0,0,0.0,0,0,0.0,0.0,10.8,0.0
66138,B,21,3,4,1,0,0,0.0,0,1,1.2857142857142858,0.22727272727272727,2.571428571428571,2.571428571428571
72447,T,4,0,1,0,0,0,1.0,0,0,0.0,0.2,0.0,0.0
74167,T,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
99737,T,1,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,27.0
61666,T,2,0,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
62655,B,0,0,1,0,0,1,0.0,0,1,0.0,1.0,0.0,0.0
63638,T,1,1,2,0,0,0,1.0,0,2,54.0,0.6666666666666666,0.0,0.0
63935,B,4,0,1,0,0,1,0.0,0,1,6.75,0.25,6.75,0.0
64596,B,1,1,0,0,0,0,0.0,0,1,27.0,0.0,0.0,27.0
65546,B,18,2,7,0,0,0,1.0,0,2,3.0,0.3684210526315789,9.0,3.0
66643,T,18,2,10,1,0,0,0.6666666666666666,0,3,4.5,0.4782608695652174,6.0,1.5
70142,T,5,0,1,0,0,1,0.0,0,2,10.799999999999999,0.16666666666666666,5.4,0.0
72551,B,3,0,1,0,0,0,0.0,0,0,0.0,0.5,9.0,0.0
72862,B,1,1,0,0,0,2,0.0,0,3,81.0,0.0,0.0,27.0
95657,T,1,1,1,1,0,0,0.0,1,1,27.0,0.6666666666666666,0.0,27.0
60339,B,5,0,2,0,0,0,0.0,0,0,0.0,0.5,16.2,0.0
60342,B,1,2,1,0,0,0,0.0,0,3,81.0,0.5,0.0,54.0
62929,T,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
63938,T,24,1,7,0,0,0,0.0,1,0,0.0,0.28,3.375,1.125
65320,B,17,2,9,0,0,0,1.0,0,3,4.764705882352941,0.4090909090909091,4.764705882352941,3.176470588235294
75258,B,4,2,1,1,0,0,0.0,0,1,6.75,0.5,6.75,6.75
62056,B,4,1,0,0,0,1,0.0,0,2,13.5,0.0,13.5,6.75
71845,B,2,3,2,1,0,0,0.0,0,4,54.0,0.75,13.5,27.0
73226,T,5,0,3,0,0,0,0.0,0,0,0.0,0.6,10.8,0.0
73632,B,15,1,3,2,0,0,0.0,0,2,3.6,0.29411764705882354,5.4,1.8
75138,B,1,0,1,0,0,0,0.0,0,0,0.0,0.5,0.0,0.0
75250,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
75340,B,2,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,13.5
79229,T,22,4,3,0,0,2,0.0,0,3,3.681818181818182,0.15,4.909090909090909,4.909090909090909
60264,B,5,1,6,1,0,2,1.0,0,9,48.599999999999994,0.7,10.8,0.0
61365,T,4,0,2,0,0,0,0.0,0,0,0.0,0.4,0.0,0.0
65056,B,3,0,0,2,0,0,0.0,0,0,0.0,0.4,9.0,0.0
65058,B,13,1,2,0,0,0,0.0,0,0,0.0,0.18181818181818182,4.153846153846154,2.076923076923077
74630,T,4,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,13.5,0.0
75149,B,4,0,0,0,0,0,0.0,0,0,0.0,0.0,6.75,0.0
77446,T,6,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
79191,B,2,0,1,2,0,0,0.0,0,2,27.0,1.0,27.0,0.0
79440,T,7,4,1,1,0,3,0.0,1,5,19.285714285714285,0.2,0.0,15.428571428571427
99445,T,6,1,2,1,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,4.5
64001,B,6,0,2,0,1,0,0.0,0,0,0.0,0.5,13.5,0.0
65057,B,3,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
65062,B,3,0,2,1,0,1,0.0,0,4,36.0,0.5,0.0,0.0
67845,B,10,2,5,0,0,0,0.0,1,3,8.1,0.3333333333333333,0.0,2.7
72447,T,1,1,1,1,0,0,1.0,0,1,27.0,1.0,27.0,27.0
73801,T,6,5,4,0,0,1,1.0,0,3,13.5,0.5,4.5,18.0
74167,T,7,1,1,0,0,0,1.0,0,0,0.0,0.2,11.571428571428571,3.8571428571428568
74731,T,5,0,1,0,0,0,0.0,0,1,5.3999999999999995,0.2,5.4,0.0
74857,T,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
77318,B,5,0,2,0,0,0,0.0,1,0,0.0,0.5,16.2,0.0
79764,T,4,1,2,0,0,1,0.0,0,2,13.5,0.5,0.0,0.0
99737,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
60181,T,2,0,1,0,0,1,0.0,0,1,13.5,0.5,13.5,0.0
61329,T,2,0,0,0,0,0,0.0,0,0,0.0,0.0,13.5,0.0
62648,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
63111,T,18,6,2,1,0,0,1.0,1,2,3.0,0.2,9.0,7.5
63638,B,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0.0
70142,B,1,0,0,0,0,0,0.0,0,0,0.0,0.0,27.0,0.0
71118,T,2,1,0,1,0,0,0.0,0,0,0.0,0.5,0.0,13.5
77637,B,24,2,3,0,0,1,0.5,0,0,0.0,0.16666666666666666,6.75,2.25
97336,B,1,1,1,0,0,0,0.0,0,0,0.0,1.0,0.0,0.0
61214,B,3,0,0,1,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
61240,B,21,4,3,1,0,2,0.0,0,3,3.857142857142857,0.21052631578947367,5.142857142857142,5.142857142857142
63950,T,1,2,0,1,0,0,0.0,0,3,81.0,0.5,0.0,54.0
63959,T,6,4,2,1,0,0,0.0,0,2,9.0,0.42857142857142855,9.0,13.5
65931,T,17,7,5,2,0,1,0.0,0,8,12.705882352941176,0.30434782608695654,0.0,6.352941176470588
66201,B,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
60841,T,15,6,2,1,0,1,0.5,0,2,3.6,0.23076923076923078,3.6,10.8
63935,B,1,1,0,0,0,0,0.0,0,0,0.0,0.0,27.0,27.0
64021,B,19,3,4,1,0,0,0.0,0,2,2.8421052631578947,0.3125,8.526315789473683,4.263157894736842
64596,B,0,1,0,0,0,0,0.0,1,0,0.0,0.0,0.0,0.0
66859,T,3,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,9.0,0.0
71845,T,4,0,2,0,0,0,0.0,0,0,0.0,0.4,6.75,0.0
72551,B,4,1,0,1,0,0,0.0,0,0,0.0,0.2,0.0,6.75
72862,B,2,1,1,0,0,0,1.0,0,0,0.0,0.5,13.5,13.5
75250,T,4,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,6.75,6.75
75321,B,4,1,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,6.75,0.0
77829,T,4,2,1,0,0,0,0.0,0,0,0.0,0.25,0.0,13.5
62937,B,20,1,3,0,1,2,0.0,0,4,5.3999999999999995,0.18181818181818182,2.7,1.35
74359,B,2,0,1,0,0,0,0.0,0,0,0.0,0.3333333333333333,0.0,0.0
74454,T,15,5,7,0,0,1,1.0,1,6,10.8,0.3888888888888889,5.4,7.2
