GDAY_DS,T_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H1,H2,H3,HR,SB_SR,KK,WP,ER,ERA,BABIP,KK9,BB9
20160804,HT,B,27,129,0,40,14,9,4,1,0,0.0,7,1,5,0.5555555555555556,0.42424242424242425,7.0,0.0
20160804,HH,T,24,149,5,31,8,6,1,0,1,0.75,6,0,7,0.875,0.2916666666666667,6.75,5.625
20160804,NC,B,27,167,6,31,4,4,0,0,0,0.0,11,0,2,0.2222222222222222,0.2,11.0,6.0
20160804,KT,T,24,158,3,36,12,7,2,1,2,0.0,7,1,7,0.875,0.37037037037037035,7.875000000000001,3.375
20160804,OB,B,36,198,2,49,18,13,3,0,2,0.3333333333333333,5,2,6,0.5,0.38095238095238093,3.75,0.0
20160804,LG,T,36,204,8,45,14,9,5,0,0,0.0,8,1,5,0.4166666666666667,0.3783783783783784,6.0,5.25
20160804,SK,B,27,132,3,36,10,9,0,0,1,0.0,10,1,4,0.4444444444444444,0.36,10.0,3.0
20160804,SS,T,27,161,7,32,9,7,1,0,1,1.0,12,1,4,0.4444444444444444,0.38095238095238093,12.0,5.0
20160804,LT,B,27,165,6,36,10,5,3,0,2,0.5,14,0,5,0.5555555555555556,0.4,14.0,6.0
20160804,WO,T,27,155,3,33,8,3,3,0,2,1.0,8,0,4,0.4444444444444444,0.2608695652173913,8.0,2.0
20160805,SS,B,27,127,3,33,9,6,1,0,2,1.0,5,1,4,0.4444444444444444,0.2692307692307692,5.0,2.0
20160805,HT,T,24,135,8,33,13,9,2,0,2,0.0,3,0,7,0.875,0.39285714285714285,3.375,4.5
20160805,LG,B,27,119,1,30,4,2,2,0,0,0.0,5,0,1,0.1111111111111111,0.16,5.0,1.0
20160805,KT,T,24,179,7,39,14,9,3,1,1,1.0,13,0,10,1.25,0.52,14.624999999999998,6.75
20160805,HH,B,27,165,5,35,9,9,0,0,0,0.0,6,0,4,0.4444444444444444,0.3103448275862069,6.0,5.0
20160805,NC,T,24,173,5,42,19,12,5,1,1,1.0,5,0,13,1.625,0.5,5.625,5.625
20160805,LT,B,27,127,1,31,7,6,1,0,0,1.0,4,0,2,0.2222222222222222,0.25925925925925924,4.0,1.0
20160805,OB,T,24,152,9,27,6,3,2,0,1,1.0,7,0,5,0.625,0.25,7.875000000000001,7.875000000000001
20160805,WO,B,27,145,0,40,13,8,1,0,4,0.0,8,0,6,0.6666666666666666,0.32142857142857145,8.0,0.0
20160805,SK,T,27,141,5,34,10,9,0,0,1,1.0,1,1,4,0.4444444444444444,0.2727272727272727,1.0,4.0
20160806,SS,B,27,154,6,40,16,9,3,0,4,0.0,4,0,11,1.2222222222222223,0.375,4.0,6.0
20160806,HT,T,27,188,7,35,11,7,4,0,0,0.0,10,2,6,0.6666666666666666,0.4074074074074074,10.0,5.0
20160806,LG,B,27,128,2,33,9,8,1,0,0,0.0,7,0,1,0.1111111111111111,0.34615384615384615,7.0,1.0
20160806,KT,T,24,147,1,34,12,10,2,0,0,1.0,4,0,4,0.5,0.4,4.5,1.125
20160806,HH,B,27,170,5,40,16,11,3,0,2,0.5,4,0,11,1.2222222222222223,0.4,4.0,3.0
20160806,NC,T,27,139,3,33,7,4,3,0,0,0.0,6,0,3,0.3333333333333333,0.25,6.0,2.0
20160806,LT,B,27,114,5,29,4,2,1,1,0,0.5,2,0,1,0.1111111111111111,0.14814814814814814,2.0,5.0
20160806,OB,T,24,178,7,35,13,8,3,0,2,0.6666666666666666,8,0,10,1.25,0.44,9.0,5.625
20160806,WO,B,27,166,6,40,16,13,2,0,1,1.0,4,0,6,0.6666666666666666,0.42857142857142855,4.0,4.0
20160806,SK,T,27,156,3,35,12,8,1,1,2,0.0,5,0,6,0.6666666666666666,0.35714285714285715,5.0,2.0
20160807,SS,B,27,174,3,38,11,7,3,0,1,1.0,6,0,7,0.7777777777777778,0.3225806451612903,6.0,3.0
20160807,HT,T,24,150,4,40,16,9,6,1,0,1.0,7,1,11,1.375,0.48484848484848486,7.875000000000001,4.5
20160807,LG,B,27,148,3,40,13,11,1,0,1,0.0,8,0,4,0.4444444444444444,0.3870967741935484,8.0,3.0
20160807,KT,T,24,167,7,35,15,10,2,1,2,1.0,6,0,9,1.125,0.4642857142857143,6.75,4.5
20160807,HH,B,27,159,6,35,10,9,0,0,1,1.0,6,1,3,0.3333333333333333,0.3103448275862069,6.0,5.0
20160807,NC,T,24,144,3,40,12,9,2,0,1,1.0,9,1,5,0.625,0.36666666666666664,10.125,3.375
20160807,LT,B,27,193,6,42,17,10,4,0,3,1.0,8,1,11,1.2222222222222223,0.4375,8.0,5.0
20160807,OB,T,27,169,3,39,12,6,4,0,2,1.0,10,0,7,0.7777777777777778,0.37037037037037035,10.0,3.0
20160807,WO,B,27,152,2,39,13,10,3,0,0,0.6666666666666666,12,0,1,0.1111111111111111,0.48148148148148145,12.0,2.0
20160807,SK,T,24,128,9,26,6,4,1,1,0,0.5,2,0,4,0.5,0.24,2.25,9.0
20160809,OB,B,27,150,3,34,8,5,2,1,0,0.0,7,0,4,0.4444444444444444,0.2962962962962963,7.0,3.0
20160809,HT,T,24,163,8,34,12,9,1,0,2,0.0,8,1,11,1.375,0.4,9.0,7.875000000000001
20160809,SK,B,27,179,7,37,13,9,1,0,3,0.0,7,0,9,1.0,0.35714285714285715,7.0,5.0
20160809,LG,T,27,127,3,33,7,5,1,0,1,0.0,11,1,3,0.3333333333333333,0.2857142857142857,11.0,3.0
20160809,NC,B,27,148,4,32,6,5,1,0,0,0.0,7,1,0,0.0,0.24,7.0,4.0
20160809,LT,T,24,159,8,36,12,6,3,0,3,0.0,6,0,13,1.625,0.3333333333333333,6.75,9.0
20160809,HH,B,27,129,3,35,9,7,1,0,1,0.0,6,0,6,0.6666666666666666,0.2857142857142857,6.0,3.0
20160809,SS,T,24,150,3,38,15,11,3,1,0,1.0,4,1,9,1.125,0.4411764705882353,4.5,3.375
20160809,KT,B,27,136,1,37,12,8,3,0,1,0.0,6,0,6,0.6666666666666666,0.36666666666666664,6.0,1.0
20160809,WO,T,27,148,5,34,7,5,1,1,0,1.0,8,0,1,0.1111111111111111,0.2692307692307692,8.0,5.0
20160810,OB,B,27,179,6,44,19,14,5,0,0,1.0,5,1,12,1.3333333333333333,0.48717948717948717,5.0,6.0
20160810,HT,T,27,163,5,32,6,5,0,1,0,0.0,8,1,4,0.4444444444444444,0.25,8.0,5.0
20160810,SK,B,27,163,6,35,13,10,2,0,1,0.5,9,0,5,0.5555555555555556,0.48,9.0,6.0
20160810,LG,T,27,146,8,31,6,6,0,0,0,0.0,6,0,3,0.3333333333333333,0.23076923076923078,6.0,7.0
20160810,NC,B,30,174,7,42,13,12,1,0,0,1.0,6,1,5,0.5,0.3611111111111111,5.4,5.4
20160810,LT,T,27,188,4,36,10,4,3,0,3,1.0,10,1,6,0.6666666666666666,0.30434782608695654,10.0,3.0
20160810,HH,B,27,180,7,46,19,15,3,0,1,1.0,5,0,13,1.4444444444444444,0.45,5.0,6.0
20160810,SS,T,27,180,9,34,10,6,3,0,1,0.0,7,0,6,0.6666666666666666,0.3333333333333333,7.0,7.0
20160810,KT,B,27,116,3,37,14,9,4,0,1,0.0,4,0,4,0.4444444444444444,0.40625,4.0,1.0
20160810,WO,T,27,133,4,28,4,4,0,0,0,0.0,8,0,1,0.1111111111111111,0.19047619047619047,8.0,3.0
20160811,LT,B,27,145,2,34,10,8,1,0,1,0.0,6,0,3,0.3333333333333333,0.3333333333333333,6.0,2.0
20160811,HH,T,27,139,4,33,7,6,1,0,0,0.5,9,0,2,0.2222222222222222,0.2916666666666667,9.0,4.0
20160811,WO,B,30,174,4,41,13,10,1,0,2,0.0,8,0,7,0.7,0.3548387096774194,7.2,2.7
20160811,HT,T,29,162,6,40,13,10,1,0,2,0.75,8,0,8,0.8275862068965518,0.36666666666666664,7.448275862068965,5.586206896551724
20160811,SK,B,27,174,6,37,10,9,1,0,0,0.0,6,0,3,0.3333333333333333,0.3125,6.0,5.0
20160811,KT,T,24,188,14,35,13,9,3,0,1,0.0,7,1,9,1.125,0.4444444444444444,7.875000000000001,13.5
20160811,LG,B,27,159,3,37,11,10,1,0,0,1.0,9,0,2,0.2222222222222222,0.39285714285714285,9.0,3.0
20160811,NC,T,24,130,5,31,9,7,0,1,1,1.0,4,1,2,0.25,0.2962962962962963,4.5,3.375
20160811,SS,B,27,186,4,41,13,10,1,0,2,0.0,7,1,5,0.5555555555555556,0.34375,7.0,4.0
20160811,OB,T,27,140,1,33,6,4,1,0,1,0.0,4,0,1,0.1111111111111111,0.17857142857142858,4.0,1.0
20160812,LT,B,27,127,2,32,7,5,0,1,1,0.0,9,0,3,0.3333333333333333,0.2727272727272727,9.0,2.0
20160812,HH,T,24,166,7,31,6,5,1,0,0,1.0,10,0,2,0.25,0.2857142857142857,11.25,7.875000000000001
20160812,WO,B,27,162,5,35,11,9,1,0,1,0.75,3,0,6,0.6666666666666666,0.3125,3.0,4.0
20160812,HT,T,27,166,5,35,9,7,2,0,0,1.0,10,0,2,0.2222222222222222,0.36,10.0,5.0
20160812,SK,B,27,158,2,35,8,7,1,0,0,0.0,11,0,5,0.5555555555555556,0.3333333333333333,11.0,2.0
20160812,KT,T,24,127,3,35,13,7,4,0,2,0.0,9,2,7,0.875,0.44,10.125,0.0
20160812,LG,B,27,169,7,37,8,5,2,0,1,0.0,8,0,2,0.2222222222222222,0.25,8.0,7.0
20160812,NC,T,25,159,9,30,7,5,1,0,1,0.0,3,2,5,0.6,0.2222222222222222,3.2399999999999998,7.5600000000000005
20160812,SS,B,27,166,7,34,10,6,0,1,3,1.0,6,1,8,0.8888888888888888,0.2692307692307692,6.0,5.0
20160812,OB,T,27,154,6,33,8,5,1,0,2,0.5,3,1,3,0.3333333333333333,0.21428571428571427,3.0,6.0
20160813,HT,B,27,158,4,36,9,8,1,0,0,0.0,10,0,2,0.2222222222222222,0.34615384615384615,10.0,4.0
20160813,HH,T,24,142,1,35,13,10,1,0,2,0.6666666666666666,4,0,6,0.75,0.3793103448275862,4.5,1.125
20160813,NC,B,27,121,2,33,6,4,0,0,2,1.0,6,0,2,0.2222222222222222,0.16,6.0,2.0
20160813,KT,T,24,146,9,25,6,5,1,0,0,0.0,6,1,3,0.375,0.3,6.75,5.625
20160813,SS,B,27,154,3,36,11,7,2,1,1,0.6666666666666666,5,0,5,0.5555555555555556,0.3333333333333333,5.0,3.0
20160813,LG,T,24,129,3,33,10,6,3,0,1,1.0,5,0,8,1.0,0.32142857142857145,5.625,2.25
20160813,SK,B,27,157,5,34,7,4,1,0,2,1.0,8,1,3,0.3333333333333333,0.20833333333333334,8.0,5.0
20160813,LT,T,24,112,4,28,7,3,2,0,2,0.0,5,0,4,0.5,0.23809523809523808,5.625,3.375
20160813,OB,B,27,135,2,31,7,7,0,0,0,0.0,7,1,0,0.0,0.2916666666666667,7.0,2.0
20160813,WO,T,24,144,8,31,9,8,0,0,1,1.0,4,0,8,1.0,0.2962962962962963,4.5,6.75
20160814,HT,B,27,148,3,36,8,6,1,0,1,0.0,7,0,3,0.3333333333333333,0.25,7.0,3.0
20160814,HH,T,27,134,7,28,6,4,1,0,1,0.3333333333333333,8,0,2,0.2222222222222222,0.2631578947368421,8.0,5.0
20160814,NC,B,27,166,4,40,13,10,2,0,1,1.0,6,1,6,0.6666666666666666,0.36363636363636365,6.0,4.0
20160814,KT,T,27,181,6,33,8,6,0,0,2,1.0,10,0,5,0.5555555555555556,0.2857142857142857,10.0,6.0
20160814,SS,B,27,137,3,36,12,10,2,0,0,0.0,6,2,2,0.2222222222222222,0.4,6.0,3.0
20160814,LG,T,24,150,7,32,12,11,1,0,0,0.5,5,2,6,0.75,0.4444444444444444,5.625,5.625
20160814,SK,B,27,167,12,30,7,5,2,0,0,1.0,7,1,5,0.5555555555555556,0.30434782608695654,7.0,10.0
20160814,LT,T,24,140,6,31,9,6,3,0,0,1.0,8,0,6,0.75,0.391304347826087,9.0,4.5
20160814,OB,B,27,126,0,32,6,4,1,0,1,1.0,4,0,1,0.1111111111111111,0.18518518518518517,4.0,0.0
20160814,WO,T,24,144,6,32,9,5,0,1,3,0.0,4,0,6,0.75,0.23076923076923078,4.5,5.625
20160816,HT,B,27,174,7,39,14,12,2,0,0,0.0,8,0,5,0.5555555555555556,0.45161290322580644,8.0,5.0
20160816,KT,T,27,177,6,36,10,6,3,0,1,0.0,7,0,4,0.4444444444444444,0.32142857142857145,7.0,6.0
20160816,WO,B,27,155,4,31,3,2,1,0,0,0.0,6,0,0,0.0,0.12,6.0,4.0
20160816,LT,T,24,168,7,33,10,6,2,1,1,1.0,10,1,6,0.75,0.4090909090909091,11.25,7.875000000000001
20160816,HH,B,27,149,1,42,15,7,3,0,5,0.0,10,0,13,1.4444444444444444,0.37037037037037035,10.0,1.0
20160816,OB,T,27,136,5,31,5,3,1,0,1,1.0,8,0,2,0.2222222222222222,0.18181818181818182,8.0,5.0
20160816,LG,B,27,144,6,34,9,8,1,0,0,0.0,8,0,4,0.4444444444444444,0.3333333333333333,8.0,5.0
20160816,SK,T,24,157,2,37,14,11,3,0,0,0.0,6,1,11,1.375,0.45161290322580644,6.75,2.25
20160816,NC,B,27,197,9,40,14,10,4,0,0,1.0,10,0,11,1.2222222222222223,0.4666666666666667,10.0,8.0
20160816,SS,T,27,164,4,35,9,9,0,0,0,0.0,8,0,4,0.4444444444444444,0.3333333333333333,8.0,4.0
20160817,WO,B,27,131,3,31,5,5,0,0,0,0.0,10,1,0,0.0,0.23809523809523808,10.0,3.0
20160817,LT,T,24,143,4,35,13,7,4,0,2,0.0,4,0,7,0.875,0.36666666666666664,4.5,3.375
20160817,HH,B,27,174,7,36,10,8,1,0,1,1.0,6,0,4,0.4444444444444444,0.3103448275862069,6.0,6.0
20160817,OB,T,27,146,6,34,9,8,0,0,1,0.0,6,0,2,0.2222222222222222,0.2962962962962963,6.0,6.0
20160817,LG,B,27,160,2,43,18,12,5,1,0,0.0,8,0,10,1.1111111111111112,0.5142857142857142,8.0,2.0
20160817,SK,T,27,155,2,37,11,9,1,0,1,1.0,7,0,6,0.6666666666666666,0.3333333333333333,7.0,1.0
20160817,NC,B,27,153,10,31,9,7,2,0,0,0.0,7,0,5,0.5555555555555556,0.36,7.0,9.0
20160817,SS,T,24,146,4,35,13,11,2,0,0,1.0,3,0,9,1.125,0.40625,3.375,3.375
20160818,LG,B,27,120,2,36,11,8,2,0,1,0.0,2,0,7,0.7777777777777778,0.30303030303030304,2.0,2.0
20160818,HH,T,27,138,1,37,9,8,1,0,0,0.0,7,1,5,0.5555555555555556,0.3,7.0,1.0
20160818,LT,B,30,157,1,40,11,10,0,0,1,0.0,7,1,3,0.3,0.3125,6.3,0.0
20160818,HT,T,28,186,11,33,9,5,3,0,1,1.0,11,1,4,0.42857142857142855,0.38095238095238093,10.607142857142858,8.678571428571429
20160818,WO,B,27,162,7,38,12,7,4,1,0,1.0,6,1,4,0.4444444444444444,0.36363636363636365,6.0,6.0
20160818,NC,T,24,155,5,34,11,9,1,0,1,1.0,3,0,6,0.75,0.3333333333333333,3.375,5.625
20160818,SK,B,27,138,5,37,13,8,2,0,3,0.0,5,0,9,1.0,0.3333333333333333,5.0,4.0
20160818,OB,T,27,153,3,38,13,11,1,0,1,0.0,10,0,5,0.5555555555555556,0.4444444444444444,10.0,2.0
20160818,KT,B,27,187,3,48,22,15,4,1,2,0.5,5,1,13,1.4444444444444444,0.4878048780487805,5.0,3.0
20160818,SS,T,27,169,2,40,13,7,5,0,1,1.0,5,0,5,0.5555555555555556,0.35294117647058826,5.0,2.0
20160819,LG,B,27,132,6,29,6,5,1,0,0,0.0,4,0,2,0.2222222222222222,0.23076923076923078,4.0,3.0
20160819,HH,T,24,126,3,31,7,5,2,0,0,1.0,4,0,2,0.25,0.25925925925925924,4.5,3.375
20160819,LT,B,27,170,4,40,14,10,0,0,4,1.0,8,0,8,0.8888888888888888,0.35714285714285715,8.0,4.0
20160819,HT,T,27,178,4,42,17,14,2,0,1,0.75,5,2,8,0.8888888888888888,0.43243243243243246,5.0,2.0
20160819,WO,B,27,170,6,39,14,13,1,0,0,1.0,7,0,7,0.7777777777777778,0.4375,7.0,5.0
20160819,NC,T,27,108,1,31,7,7,0,0,0,0.0,3,1,0,0.0,0.25,3.0,1.0
20160819,SK,B,27,157,6,36,11,7,3,0,1,0.0,6,0,8,0.8888888888888888,0.3333333333333333,6.0,5.0
20160819,OB,T,27,143,4,33,8,6,0,0,2,0.0,6,0,3,0.3333333333333333,0.24,6.0,4.0
20160819,KT,B,27,158,2,41,16,9,5,0,2,1.0,8,0,11,1.2222222222222223,0.4375,8.0,1.0
20160819,SS,T,27,164,5,38,11,6,2,0,3,0.0,2,1,5,0.5555555555555556,0.24242424242424243,2.0,5.0
20160820,KT,B,27,163,2,41,14,11,1,1,1,0.0,6,2,7,0.7777777777777778,0.38235294117647056,6.0,1.0
20160820,HH,T,25,167,9,33,12,9,1,0,2,1.0,8,0,7,0.84,0.4166666666666667,8.64,6.4799999999999995
20160820,HT,B,27,130,4,28,5,4,0,0,1,0.5,7,0,0,0.0,0.2,7.0,3.0
20160820,LG,T,24,136,7,28,6,3,2,0,1,1.0,8,1,3,0.375,0.25,9.0,6.75
20160820,OB,B,27,144,4,33,8,4,2,0,2,0.0,6,0,3,0.3333333333333333,0.24,6.0,4.0
20160820,NC,T,24,162,13,32,12,7,4,0,1,0.0,2,0,13,1.625,0.34375,2.25,10.125
20160820,LT,B,30,175,8,36,8,6,2,0,0,0.5,9,1,2,0.2,0.2962962962962963,8.1,6.3
20160820,SK,T,30,197,9,34,9,7,1,0,1,0.42857142857142855,5,0,2,0.2,0.2857142857142857,4.5,8.1
20160820,WO,B,27,135,1,36,10,6,1,1,2,0.5,4,0,5,0.5555555555555556,0.26666666666666666,4.0,1.0
20160820,SS,T,24,148,9,29,8,7,0,0,1,1.0,3,1,6,0.75,0.2692307692307692,3.375,7.875000000000001
20160821,KT,B,27,180,4,41,14,9,1,0,4,1.0,9,2,12,1.3333333333333333,0.35714285714285715,9.0,4.0
20160821,HH,T,27,152,4,39,14,11,3,0,0,0.0,2,0,6,0.6666666666666666,0.3783783783783784,2.0,3.0
20160821,HT,B,27,168,6,39,16,12,4,0,0,0.0,5,3,9,1.0,0.4444444444444444,5.0,4.0
20160821,LG,T,27,141,6,34,10,4,3,0,3,1.0,8,0,8,0.8888888888888888,0.2916666666666667,8.0,5.0
20160821,OB,B,27,187,10,38,15,8,4,0,3,0.0,8,0,9,1.0,0.41379310344827586,8.0,8.0
20160821,NC,T,27,166,3,37,9,7,1,0,1,1.0,7,0,4,0.4444444444444444,0.27586206896551724,7.0,3.0
20160821,LT,B,27,119,4,34,9,7,2,0,0,0.3333333333333333,8,0,3,0.3333333333333333,0.34615384615384615,8.0,4.0
20160821,SK,T,24,154,11,27,5,4,1,0,0,0.5,3,0,3,0.375,0.2,3.375,11.25
20160821,WO,B,27,118,2,29,4,4,0,0,0,0.0,12,0,0,0.0,0.23529411764705882,12.0,2.0
20160821,SS,T,24,112,2,28,7,5,2,0,0,0.5,7,0,2,0.25,0.3333333333333333,7.875000000000001,1.125
20160823,NC,B,27,147,4,33,6,6,0,0,0,0.0,8,0,0,0.0,0.23076923076923078,8.0,3.0
20160823,HT,T,24,159,7,34,12,7,2,0,3,1.0,7,0,12,1.5,0.375,7.875000000000001,6.75
20160823,LT,B,27,164,8,35,13,10,3,0,0,0.0,5,2,4,0.4444444444444444,0.41935483870967744,5.0,6.0
20160823,KT,T,24,178,9,34,10,4,5,0,1,0.0,10,1,7,0.875,0.375,11.25,9.0
20160823,OB,B,30,167,3,39,9,5,2,0,2,1.0,9,0,6,0.6,0.25,8.1,2.7
20160823,LG,T,30,173,7,35,7,6,1,0,0,1.0,6,1,3,0.3,0.22580645161290322,5.4,4.5
20160823,SS,B,27,194,4,40,13,8,4,0,1,1.0,7,2,7,0.7777777777777778,0.375,7.0,4.0
20160823,SK,T,24,161,7,37,13,10,2,1,0,0.0,7,1,8,1.0,0.41935483870967744,7.875000000000001,6.75
20160824,NC,B,27,172,7,36,9,4,2,0,3,0.0,15,0,6,0.6666666666666666,0.3333333333333333,15.0,7.0
20160824,HT,T,27,156,4,32,6,4,1,0,1,0.5,6,0,2,0.2222222222222222,0.2,6.0,4.0
20160824,LT,B,27,135,2,37,13,9,4,0,0,1.0,4,2,4,0.4444444444444444,0.3939393939393939,4.0,1.0
20160824,KT,T,27,165,7,31,5,4,1,0,0,1.0,12,2,1,0.1111111111111111,0.2631578947368421,12.0,7.0
20160824,OB,B,27,201,5,37,11,8,3,0,0,0.0,8,1,5,0.5555555555555556,0.3793103448275862,8.0,5.0
20160824,LG,T,24,175,5,39,15,7,3,1,4,0.0,5,0,16,2.0,0.3548387096774194,5.625,4.5
20160824,SS,B,27,141,0,35,8,4,0,0,4,1.0,5,0,4,0.4444444444444444,0.15384615384615385,5.0,0.0
20160824,SK,T,27,122,2,35,9,6,2,0,1,1.0,5,1,3,0.3333333333333333,0.27586206896551724,5.0,2.0
20160824,HH,B,27,214,15,34,12,5,3,0,4,0.6,4,1,12,1.3333333333333333,0.2857142857142857,4.0,13.0
20160824,WO,T,27,140,4,33,10,8,0,0,2,1.0,6,0,6,0.6666666666666666,0.32,6.0,3.0
20160825,WO,B,27,172,7,37,14,11,1,0,2,1.0,5,0,9,1.0,0.375,5.0,5.0
20160825,LG,T,27,131,1,35,11,9,2,0,0,0.0,6,0,4,0.4444444444444444,0.36666666666666664,6.0,0.0
20160825,HH,B,27,167,4,40,15,12,1,0,2,1.0,9,0,13,1.4444444444444444,0.43333333333333335,9.0,3.0
20160825,NC,T,27,104,1,31,5,4,0,0,1,0.0,7,0,1,0.1111111111111111,0.17391304347826086,7.0,1.0
20160825,KT,B,27,116,1,32,6,6,0,0,0,1.0,10,0,1,0.1111111111111111,0.2727272727272727,10.0,1.0
20160825,SK,T,27,104,1,29,5,4,1,0,0,0.0,8,0,0,0.0,0.23809523809523808,8.0,0.0
20160825,HT,B,27,160,3,34,8,5,3,0,0,1.0,3,0,4,0.4444444444444444,0.25,3.0,2.0
20160825,SS,T,24,145,5,30,7,5,1,0,1,1.0,5,0,6,0.75,0.25,5.625,5.625
20160826,WO,B,27,139,4,34,9,8,1,0,0,1.0,5,0,3,0.3333333333333333,0.2903225806451613,5.0,2.0
20160826,LG,T,27,168,8,33,7,6,1,0,0,0.0,6,0,2,0.2222222222222222,0.25,6.0,7.0
20160826,OB,B,27,155,5,39,15,12,2,0,1,1.0,4,1,4,0.4444444444444444,0.4117647058823529,4.0,5.0
20160826,LT,T,24,150,6,36,15,12,2,0,1,0.0,4,2,11,1.375,0.45161290322580644,4.5,6.75
20160826,HH,B,27,169,4,34,7,4,2,0,1,0.0,13,1,3,0.3333333333333333,0.3,13.0,4.0
20160826,NC,T,24,156,6,31,9,7,1,0,1,1.0,9,2,7,0.875,0.36363636363636365,10.125,5.625
20160826,KT,B,27,135,2,32,4,4,0,0,0,1.0,7,3,0,0.0,0.16,7.0,2.0
20160826,SK,T,24,149,5,32,10,7,2,0,1,1.0,9,0,5,0.625,0.4090909090909091,10.125,4.5
20160827,SK,B,27,167,2,41,14,10,3,0,1,0.0,8,0,11,1.2222222222222223,0.40625,8.0,2.0
20160827,HH,T,27,134,3,36,12,8,2,1,1,0.0,8,0,4,0.4444444444444444,0.4074074074074074,8.0,3.0
20160827,LG,B,27,152,4,34,9,8,1,0,0,0.0,7,0,2,0.2222222222222222,0.3333333333333333,7.0,4.0
20160827,KT,T,24,126,3,28,3,2,0,0,1,0.5,10,0,2,0.25,0.11764705882352941,11.25,3.375
20160827,SS,B,27,123,2,31,6,4,2,0,0,0.0,5,0,0,0.0,0.23076923076923078,5.0,2.0
20160827,LT,T,24,150,2,43,20,12,3,2,3,0.0,4,1,13,1.625,0.4722222222222222,4.5,1.125
20160827,HT,B,27,142,6,30,6,3,2,0,1,1.0,8,1,3,0.3333333333333333,0.23809523809523808,8.0,6.0
20160827,OB,T,24,126,2,32,10,5,2,0,3,0.5,7,0,4,0.5,0.3181818181818182,7.875000000000001,2.25
20160827,NC,B,27,164,6,36,11,6,3,0,2,1.0,5,0,7,0.7777777777777778,0.3,5.0,5.0
20160827,WO,T,27,157,5,32,6,3,0,0,3,0.0,9,0,6,0.6666666666666666,0.15,9.0,4.0
20160828,SK,B,27,140,3,39,13,11,0,0,2,1.0,6,0,9,1.0,0.3548387096774194,6.0,2.0
20160828,HH,T,27,134,4,30,5,4,0,0,1,1.0,9,0,1,0.1111111111111111,0.2,9.0,4.0
20160828,LG,B,27,155,4,42,16,12,1,2,1,1.0,8,0,10,1.1111111111111112,0.45454545454545453,8.0,3.0
20160828,KT,T,27,149,1,35,9,4,5,0,0,0.0,3,0,4,0.4444444444444444,0.28125,3.0,1.0
20160828,HT,B,27,196,7,35,8,4,2,0,2,0.0,12,0,9,1.0,0.2857142857142857,12.0,7.0
20160828,OB,T,27,153,5,33,6,6,0,0,0,0.0,5,1,0,0.0,0.21428571428571427,5.0,5.0
20160830,OB,B,27,144,7,33,10,7,3,0,0,0.0,9,0,4,0.4444444444444444,0.4166666666666667,9.0,5.0
20160830,HH,T,24,162,7,34,13,6,4,0,3,0.5,6,0,11,1.375,0.38461538461538464,6.75,5.625
20160830,LT,B,27,148,4,37,9,7,1,0,1,0.0,9,1,4,0.4444444444444444,0.2962962962962963,9.0,4.0
20160830,LG,T,24,164,8,35,14,12,1,0,1,0.6666666666666666,9,2,7,0.875,0.5,10.125,7.875000000000001
20160830,KT,B,27,184,5,36,12,8,2,0,2,0.5,10,2,5,0.5555555555555556,0.4166666666666667,10.0,5.0
20160830,NC,T,27,158,3,34,9,8,1,0,0,0.0,10,1,2,0.2222222222222222,0.375,10.0,3.0
20160830,HT,B,27,173,10,36,13,10,1,0,2,0.3333333333333333,12,1,6,0.6666666666666666,0.4782608695652174,12.0,5.0
20160830,SK,T,27,129,0,36,9,5,2,0,2,0.0,7,1,2,0.2222222222222222,0.25925925925925924,7.0,0.0
20160830,SS,B,27,141,3,31,6,4,1,0,1,0.0,7,0,1,0.1111111111111111,0.21739130434782608,7.0,3.0
20160830,WO,T,24,145,5,33,11,7,4,0,0,0.0,4,1,8,1.0,0.3793103448275862,4.5,4.5
20160831,LT,B,27,138,4,34,8,7,0,0,1,0.0,4,0,1,0.1111111111111111,0.2413793103448276,4.0,4.0
20160831,LG,T,24,172,9,33,10,8,1,0,1,0.8,6,0,9,1.125,0.34615384615384615,6.75,9.0
20160831,KT,B,27,177,5,42,18,10,7,0,1,0.0,9,0,11,1.2222222222222223,0.5151515151515151,9.0,3.0
20160831,NC,T,27,124,0,31,4,4,0,0,0,0.0,8,1,0,0.0,0.17391304347826086,8.0,0.0
20160831,HT,B,27,154,6,34,9,7,1,1,0,0.0,10,1,5,0.5555555555555556,0.36,10.0,4.0
20160831,SK,T,24,145,9,35,14,9,4,0,1,1.0,5,0,6,0.75,0.4482758620689655,5.625,6.75
20160831,SS,B,27,202,10,39,13,11,2,0,0,0.6666666666666666,9,1,13,1.4444444444444444,0.43333333333333335,9.0,10.0
20160831,WO,T,27,136,3,38,11,8,2,0,1,1.0,5,1,4,0.4444444444444444,0.3125,5.0,3.0
20160901,SS,B,27,169,3,46,17,10,3,0,4,0.0,5,0,14,1.5555555555555556,0.35135135135135137,5.0,3.0
20160901,HT,T,27,156,4,38,14,9,2,0,3,0.0,5,0,8,0.8888888888888888,0.36666666666666664,5.0,4.0
20160901,OB,B,27,109,2,28,2,2,0,0,0,0.0,6,0,0,0.0,0.09090909090909091,6.0,1.0
20160901,KT,T,24,124,4,27,7,7,0,0,0,0.0,5,0,1,0.125,0.30434782608695654,5.625,3.375
