GDAY_DS,T_ID,TB_SC,PA-AB,AB,RUN,HIT,RBI,SH+SF,KK,AVG,SB_trial,BABIP
20170519,NC,B,2,33,1,7,1,0,10,0.21212121212121213,0,0.30434782608695654
20170519,SK,T,15,37,11,12,11,2,7,0.32432432432432434,1,0.3103448275862069
20170519,HH,B,7,32,2,8,1,2,10,0.25,1,0.36363636363636365
20170519,SS,T,4,34,6,11,6,2,6,0.3235294117647059,1,0.35714285714285715
20170519,KT,B,1,37,3,9,3,0,10,0.24324324324324326,1,0.3076923076923077
20170519,WO,T,0,35,4,9,4,0,7,0.2571428571428571,0,0.32142857142857145
20170520,LG,B,9,29,3,8,3,3,3,0.27586206896551724,0,0.2962962962962963
20170520,LT,T,7,31,2,7,2,1,7,0.22580645161290322,3,0.2916666666666667
20170520,HT,B,1,32,0,8,0,0,2,0.25,0,0.26666666666666666
20170520,OB,T,1,39,6,15,6,0,3,0.38461538461538464,1,0.4
20170520,NC,B,5,29,1,6,1,0,8,0.20689655172413793,0,0.2857142857142857
20170520,SK,T,5,29,0,4,0,1,10,0.13793103448275862,1,0.21052631578947367
20170520,HH,B,11,41,8,14,8,1,7,0.34146341463414637,1,0.375
20170520,SS,T,6,40,9,14,8,1,6,0.35,1,0.36363636363636365
20170520,KT,B,3,33,3,8,3,1,9,0.24242424242424243,0,0.2916666666666667
20170520,WO,T,4,40,11,15,11,0,10,0.375,1,0.4444444444444444
20170521,LG,B,5,30,4,7,2,0,8,0.23333333333333334,1,0.3181818181818182
20170521,LT,T,6,31,3,7,3,2,5,0.22580645161290322,0,0.2692307692307692
20170521,HT,B,6,36,3,9,3,0,12,0.25,0,0.34782608695652173
20170521,OB,T,7,35,7,10,6,1,6,0.2857142857142857,0,0.2857142857142857
20170521,NC,B,7,38,4,9,4,3,11,0.23684210526315788,0,0.3333333333333333
20170521,SK,T,6,46,9,14,9,0,13,0.30434782608695654,1,0.40625
20170521,HH,B,6,39,7,14,6,0,11,0.358974358974359,1,0.46153846153846156
20170521,SS,T,4,37,8,10,7,1,7,0.2702702702702703,5,0.25925925925925924
20170521,KT,B,8,41,13,17,12,1,6,0.4146341463414634,0,0.45454545454545453
20170521,WO,T,4,39,4,12,4,1,7,0.3076923076923077,0,0.36363636363636365
20170523,HH,B,4,40,8,15,8,1,6,0.375,0,0.3939393939393939
20170523,HT,T,8,41,13,17,11,2,4,0.4146341463414634,0,0.43243243243243246
20170523,SS,B,1,33,3,6,3,0,8,0.18181818181818182,0,0.24
20170523,KT,T,9,44,12,18,12,1,8,0.4090909090909091,0,0.4411764705882353
20170523,WO,B,5,32,4,7,4,0,6,0.21875,0,0.2692307692307692
20170523,NC,T,8,43,15,17,14,1,4,0.3953488372093023,0,0.41025641025641024
20170523,LT,B,6,37,7,9,7,0,1,0.24324324324324326,0,0.18181818181818182
20170523,SK,T,8,41,6,13,4,0,10,0.3170731707317073,3,0.41935483870967744
20170524,HH,B,4,33,3,6,3,0,3,0.18181818181818182,0,0.1724137931034483
20170524,HT,T,9,39,9,15,9,2,4,0.38461538461538464,0,0.38235294117647056
20170524,SS,B,11,40,8,13,8,2,7,0.325,1,0.36363636363636365
20170524,KT,T,7,38,9,13,8,3,8,0.34210526315789475,1,0.3793103448275862
20170524,WO,B,6,33,4,6,4,0,9,0.18181818181818182,1,0.18181818181818182
20170524,NC,T,4,37,5,14,4,1,5,0.3783783783783784,0,0.4375
20170524,LG,B,7,31,1,6,1,2,8,0.1935483870967742,2,0.25
20170524,OB,T,5,32,2,6,2,0,6,0.1875,2,0.2
20170524,LT,B,2,35,7,12,7,0,7,0.34285714285714286,0,0.4074074074074074
20170524,SK,T,4,33,5,8,5,0,8,0.24242424242424243,0,0.22727272727272727
20170525,HH,B,5,33,4,6,3,0,10,0.18181818181818182,1,0.22727272727272727
20170525,HT,T,11,36,6,8,5,0,10,0.2222222222222222,2,0.3076923076923077
20170525,SS,B,7,29,6,5,6,1,3,0.1724137931034483,1,0.12
20170525,KT,T,3,32,4,5,4,0,12,0.15625,0,0.16666666666666666
20170525,WO,B,6,28,3,4,3,0,6,0.14285714285714285,0,0.18181818181818182
20170525,NC,T,4,41,13,15,13,1,6,0.36585365853658536,0,0.38235294117647056
20170525,LG,B,5,39,7,13,7,0,5,0.3333333333333333,2,0.38235294117647056
20170525,OB,T,4,39,9,11,7,1,8,0.28205128205128205,0,0.3
20170525,LT,B,4,42,17,18,17,0,6,0.42857142857142855,0,0.4375
20170525,SK,T,2,39,6,12,6,0,8,0.3076923076923077,0,0.2962962962962963
20170526,NC,B,8,34,5,11,4,0,4,0.3235294117647059,3,0.36666666666666664
20170526,HH,T,2,41,3,15,2,1,10,0.36585365853658536,0,0.4838709677419355
20170526,OB,B,3,34,3,7,3,1,8,0.20588235294117646,1,0.24
20170526,KT,T,6,40,5,18,5,3,11,0.45,3,0.6
20170526,SK,B,4,31,6,8,6,1,5,0.25806451612903225,1,0.24
20170526,LG,T,2,31,1,6,1,0,8,0.1935483870967742,1,0.22727272727272727
20170526,HT,B,5,28,2,3,2,1,8,0.10714285714285714,0,0.14285714285714285
20170526,LT,T,6,34,8,11,8,2,8,0.3235294117647059,3,0.38461538461538464
20170526,WO,B,11,43,18,20,18,1,3,0.46511627906976744,2,0.475
20170526,SS,T,8,32,3,7,3,1,5,0.21875,2,0.25
20170527,NC,B,3,34,1,10,1,1,6,0.29411764705882354,0,0.3448275862068966
20170527,HH,T,8,34,6,11,4,2,8,0.3235294117647059,1,0.4074074074074074
20170527,OB,B,7,36,10,14,8,0,5,0.3888888888888889,1,0.43333333333333335
20170527,KT,T,2,37,4,12,4,0,6,0.32432432432432434,2,0.36666666666666664
20170527,SK,B,8,30,4,9,4,1,6,0.3,0,0.3181818181818182
20170527,LG,T,5,29,3,5,3,1,6,0.1724137931034483,0,0.18181818181818182
20170527,HT,B,9,42,15,17,15,0,6,0.40476190476190477,0,0.4411764705882353
20170527,LT,T,9,36,7,10,6,0,2,0.2777777777777778,0,0.29411764705882354
20170527,WO,B,7,35,7,13,6,0,6,0.37142857142857144,2,0.42857142857142855
20170527,SS,T,1,35,4,7,4,0,5,0.2,0,0.20689655172413793
20170528,NC,B,4,33,1,8,1,1,10,0.24242424242424243,1,0.3333333333333333
20170528,HH,T,5,39,8,12,8,1,8,0.3076923076923077,2,0.36666666666666664
20170528,OB,B,8,34,9,12,8,2,3,0.35294117647058826,2,0.34375
20170528,KT,T,3,32,5,8,5,0,5,0.25,1,0.2962962962962963
20170528,SK,B,4,31,5,7,4,0,11,0.22580645161290322,0,0.1875
20170528,LG,T,3,33,2,10,1,1,9,0.30303030303030304,2,0.391304347826087
20170528,HT,B,12,41,8,13,8,2,8,0.3170731707317073,3,0.34375
20170528,LT,T,4,43,4,12,4,0,8,0.27906976744186046,1,0.3235294117647059
20170528,WO,B,5,36,2,12,2,0,10,0.3333333333333333,1,0.46153846153846156
20170528,SS,T,8,33,3,10,2,0,8,0.30303030303030304,4,0.4
20170530,NC,B,7,32,7,10,7,2,3,0.3125,1,0.3333333333333333
20170530,HT,T,4,40,9,17,9,3,10,0.425,0,0.5172413793103449
20170530,SS,B,7,28,0,5,0,2,4,0.17857142857142858,0,0.20833333333333334
20170530,LT,T,1,31,1,7,1,0,5,0.22580645161290322,2,0.2692307692307692
20170530,HH,B,5,33,5,12,5,0,6,0.36363636363636365,1,0.4444444444444444
20170530,OB,T,4,34,2,9,2,0,5,0.2647058823529412,0,0.3103448275862069
20170530,KT,B,2,34,3,8,3,0,14,0.23529411764705882,0,0.3684210526315789
20170530,SK,T,8,35,8,9,8,2,8,0.2571428571428571,2,0.2857142857142857
20170530,LG,B,0,33,1,6,1,0,7,0.18181818181818182,1,0.23076923076923078
20170530,WO,T,4,31,3,7,3,1,5,0.22580645161290322,0,0.23076923076923078
20170531,NC,B,3,36,2,10,2,1,7,0.2777777777777778,0,0.3333333333333333
20170531,HT,T,6,37,10,13,10,0,4,0.35135135135135137,0,0.3333333333333333
20170531,SS,B,4,33,11,11,8,1,6,0.3333333333333333,2,0.37037037037037035
20170531,LT,T,10,33,4,7,4,0,6,0.21212121212121213,1,0.2
20170531,HH,B,6,29,3,7,3,2,8,0.2413793103448276,1,0.3
20170531,OB,T,5,31,1,5,1,0,7,0.16129032258064516,0,0.20833333333333334
20170531,KT,B,3,33,2,8,2,0,6,0.24242424242424243,1,0.2962962962962963
20170531,SK,T,6,35,8,10,8,1,7,0.2857142857142857,0,0.3076923076923077
20170531,LG,B,7,31,5,13,5,4,4,0.41935483870967744,2,0.4642857142857143
20170531,WO,T,5,34,2,8,1,0,6,0.23529411764705882,0,0.2857142857142857
20170601,NC,B,7,33,8,10,7,1,6,0.30303030303030304,2,0.3076923076923077
20170601,HT,T,4,36,7,11,6,1,7,0.3055555555555556,1,0.35714285714285715
20170601,SS,B,3,37,13,13,12,0,7,0.35135135135135137,1,0.41379310344827586
20170601,LT,T,3,31,2,6,2,1,2,0.1935483870967742,0,0.20689655172413793
20170601,HH,B,2,35,6,11,6,2,2,0.3142857142857143,1,0.28125
20170601,OB,T,9,37,8,13,7,1,4,0.35135135135135137,1,0.3225806451612903
20170601,KT,B,2,33,4,8,2,0,6,0.24242424242424243,0,0.2692307692307692
20170601,SK,T,2,38,10,13,10,0,8,0.34210526315789475,3,0.37037037037037035
20170601,LG,B,4,33,6,11,6,1,5,0.3333333333333333,1,0.37037037037037035
20170601,WO,T,1,34,1,8,1,1,7,0.23529411764705882,0,0.2857142857142857
20170602,SS,B,7,35,5,14,5,2,8,0.4,3,0.48148148148148145
20170602,HT,T,2,29,1,4,1,0,7,0.13793103448275862,1,0.14285714285714285
20170602,LT,B,5,39,8,13,7,0,7,0.3333333333333333,1,0.3870967741935484
20170602,KT,T,4,41,11,16,11,0,6,0.3902439024390244,0,0.4411764705882353
20170602,LG,B,5,29,1,5,1,0,12,0.1724137931034483,1,0.25
20170602,NC,T,8,32,4,9,4,2,7,0.28125,0,0.36
20170602,WO,B,5,31,4,7,4,1,2,0.22580645161290322,0,0.17857142857142858
20170602,OB,T,12,40,15,16,15,1,5,0.4,0,0.42857142857142855
20170602,HH,B,7,38,5,13,4,2,4,0.34210526315789475,1,0.38235294117647056
20170602,SK,T,3,33,4,6,4,0,5,0.18181818181818182,0,0.15384615384615385
20170603,SS,B,8,39,6,13,6,2,9,0.3333333333333333,1,0.35714285714285715
20170603,HT,T,9,38,5,10,3,0,8,0.2631578947368421,2,0.3103448275862069
20170603,LT,B,1,34,1,8,1,0,6,0.23529411764705882,0,0.2857142857142857
20170603,KT,T,8,40,10,16,8,3,8,0.4,1,0.48484848484848486
20170603,LG,B,3,34,3,7,3,0,7,0.20588235294117646,0,0.25925925925925924
20170603,NC,T,5,35,4,11,4,2,7,0.3142857142857143,2,0.39285714285714285
20170603,WO,B,6,37,8,16,7,0,4,0.43243243243243246,2,0.46875
20170603,OB,T,6,36,5,10,5,0,5,0.2777777777777778,1,0.27586206896551724
20170603,HH,B,5,35,2,10,2,0,5,0.2857142857142857,2,0.3103448275862069
20170603,SK,T,6,31,5,6,5,0,8,0.1935483870967742,1,0.19047619047619047
20170604,SS,B,8,34,3,7,3,1,3,0.20588235294117646,0,0.21875
20170604,HT,T,6,43,13,18,13,1,5,0.4186046511627907,0,0.4473684210526316
20170604,LT,B,9,35,14,14,14,3,6,0.4,0,0.4
20170604,KT,T,7,36,8,12,8,2,9,0.3333333333333333,0,0.4074074074074074
20170604,LG,B,4,34,5,10,5,1,7,0.29411764705882354,1,0.34615384615384615
20170604,NC,T,9,36,6,9,5,1,7,0.25,1,0.3
20170604,WO,B,9,34,1,10,1,1,7,0.29411764705882354,2,0.35714285714285715
20170604,OB,T,3,40,6,16,6,0,6,0.4,0,0.4375
20170604,HH,B,2,35,4,8,3,1,4,0.22857142857142856,0,0.25806451612903225
20170604,SK,T,9,36,7,11,7,1,4,0.3055555555555556,0,0.19230769230769232
20170606,NC,B,3,34,4,8,4,0,11,0.23529411764705882,1,0.2857142857142857
20170606,LT,T,8,35,5,7,5,0,9,0.2,1,0.24
20170606,OB,B,11,37,10,9,10,1,10,0.24324324324324326,1,0.24
20170606,SS,T,5,48,12,18,10,1,8,0.375,0,0.4358974358974359
20170606,SK,B,8,27,6,7,6,1,5,0.25925925925925924,2,0.2727272727272727
20170606,WO,T,3,33,5,9,5,0,3,0.2727272727272727,1,0.2222222222222222
20170607,HT,B,5,36,7,12,7,0,4,0.3333333333333333,0,0.3333333333333333
20170607,HH,T,2,31,0,5,0,0,7,0.16129032258064516,1,0.20833333333333334
20170607,KT,B,7,37,7,12,7,0,7,0.32432432432432434,3,0.4
20170607,LG,T,4,39,11,12,10,1,9,0.3076923076923077,1,0.3870967741935484
20170607,NC,B,7,39,12,16,12,1,7,0.41025641025641024,2,0.43333333333333335
20170607,LT,T,1,38,4,11,3,0,6,0.2894736842105263,0,0.3225806451612903
20170607,OB,B,6,38,9,13,7,0,8,0.34210526315789475,2,0.39285714285714285
20170607,SS,T,3,37,7,10,6,0,9,0.2702702702702703,0,0.3333333333333333
20170607,SK,B,4,36,2,9,2,0,8,0.25,0,0.2692307692307692
20170607,WO,T,1,38,6,12,5,0,9,0.3157894736842105,2,0.41379310344827586
20170608,HT,B,0,36,8,13,7,0,7,0.3611111111111111,1,0.4074074074074074
20170608,HH,T,3,33,4,11,4,2,4,0.3333333333333333,0,0.3548387096774194
20170608,KT,B,2,37,4,10,4,0,14,0.2702702702702703,0,0.4090909090909091
20170608,LG,T,6,30,5,8,5,2,4,0.26666666666666666,0,0.3076923076923077
20170608,NC,B,2,43,16,20,16,1,8,0.46511627906976744,1,0.5
20170608,LT,T,2,31,0,5,0,0,5,0.16129032258064516,0,0.19230769230769232
20170608,OB,B,11,29,4,6,4,3,4,0.20689655172413793,1,0.2
20170608,SS,T,5,33,3,6,3,1,10,0.18181818181818182,2,0.22727272727272727
20170608,SK,B,3,31,2,6,2,0,12,0.1935483870967742,3,0.3157894736842105
20170608,WO,T,4,39,6,12,5,1,5,0.3076923076923077,0,0.34285714285714286
20170609,NC,B,7,41,6,12,6,1,9,0.2926829268292683,3,0.375
20170609,KT,T,3,38,5,7,5,0,12,0.18421052631578946,3,0.20833333333333334
20170609,LT,B,2,32,0,5,0,0,11,0.15625,1,0.23809523809523808
20170609,OB,T,6,34,4,7,4,1,7,0.20588235294117646,0,0.25
20170609,LG,B,3,29,3,6,3,1,9,0.20689655172413793,0,0.3
20170609,SK,T,0,34,1,8,1,0,10,0.23529411764705882,0,0.3333333333333333
20170609,HH,B,1,37,5,10,5,0,4,0.2702702702702703,3,0.28125
20170609,SS,T,7,37,8,13,7,1,6,0.35135135135135137,1,0.3870967741935484
20170609,HT,B,0,41,5,14,4,0,5,0.34146341463414637,0,0.37142857142857144
20170609,WO,T,5,36,7,11,7,0,8,0.3055555555555556,1,0.34615384615384615
20170610,NC,B,8,30,4,6,3,1,4,0.2,2,0.23076923076923078
20170610,KT,T,7,30,1,4,1,1,6,0.13333333333333333,0,0.16666666666666666
20170610,LT,B,7,41,7,15,6,2,8,0.36585365853658536,2,0.4375
20170610,OB,T,2,37,6,9,6,0,5,0.24324324324324326,0,0.17857142857142858
20170610,LG,B,2,36,3,9,3,0,8,0.25,1,0.32142857142857145
20170610,SK,T,6,33,4,7,4,1,3,0.21212121212121213,1,0.17857142857142858
20170610,HH,B,9,33,10,11,9,2,4,0.3333333333333333,1,0.36666666666666664
20170610,SS,T,0,33,2,9,2,0,5,0.2727272727272727,0,0.32142857142857145
20170610,HT,B,3,38,4,12,3,0,3,0.3157894736842105,0,0.3235294117647059
20170610,WO,T,6,39,8,13,8,1,6,0.3333333333333333,0,0.36363636363636365
20170611,NC,B,6,28,5,7,4,1,4,0.25,1,0.2608695652173913
20170611,KT,T,1,33,0,8,0,0,8,0.24242424242424243,0,0.32
20170611,LT,B,6,35,7,12,7,2,5,0.34285714285714286,0,0.3548387096774194
20170611,OB,T,1,37,4,9,3,0,8,0.24324324324324326,0,0.2857142857142857
20170611,LG,B,11,39,19,18,19,3,6,0.46153846153846156,0,0.5
20170611,SK,T,0,31,1,4,1,0,9,0.12903225806451613,0,0.14285714285714285
20170611,HH,B,6,34,4,8,4,0,4,0.23529411764705882,0,0.2413793103448276
20170611,SS,T,6,37,7,11,7,1,9,0.2972972972972973,0,0.35714285714285715
20170611,HT,B,10,35,6,13,6,1,5,0.37142857142857144,1,0.41379310344827586
20170611,WO,T,3,31,2,3,2,0,6,0.0967741935483871,0,0.12
20170613,SK,B,7,36,8,12,8,2,7,0.3333333333333333,0,0.3333333333333333
20170613,HH,T,8,40,11,17,11,2,7,0.425,0,0.5151515151515151
20170613,LT,B,6,38,7,12,7,1,8,0.3157894736842105,0,0.3793103448275862
20170613,HT,T,10,34,10,10,10,2,6,0.29411764705882354,0,0.32142857142857145
20170613,SS,B,4,31,4,9,4,1,6,0.2903225806451613,4,0.34615384615384615
20170613,KT,T,3,33,0,6,0,0,8,0.18181818181818182,0,0.24
20170613,OB,B,2,34,7,10,7,0,6,0.29411764705882354,0,0.3076923076923077
20170613,LG,T,3,34,4,11,4,0,5,0.3235294117647059,1,0.35714285714285715
20170613,WO,B,6,33,5,5,5,0,10,0.15151515151515152,1,0.21739130434782608
20170613,NC,T,9,42,14,17,14,0,4,0.40476190476190477,0,0.4473684210526316
20170614,SK,B,5,30,6,6,5,0,13,0.2,0,0.26666666666666666
20170614,HH,T,5,32,3,6,3,0,7,0.1875,2,0.17391304347826086
20170614,LT,B,3,32,3,6,3,0,10,0.1875,1,0.23809523809523808
20170614,HT,T,8,36,6,11,4,0,6,0.3055555555555556,2,0.3448275862068966
20170614,SS,B,1,35,5,9,4,0,8,0.2571428571428571,5,0.3076923076923077
20170614,KT,T,5,36,7,10,6,2,7,0.2777777777777778,1,0.3225806451612903
20170614,OB,B,2,33,1,7,1,0,7,0.21212121212121213,0,0.2692307692307692
20170614,LG,T,10,32,5,9,5,2,8,0.28125,1,0.34782608695652173
20170614,WO,B,1,38,8,15,8,0,9,0.39473684210526316,0,0.44
20170614,NC,T,4,39,4,15,4,1,6,0.38461538461538464,2,0.42424242424242425
20170615,SK,B,2,33,4,11,4,0,7,0.3333333333333333,1,0.375
20170615,HH,T,5,32,3,8,3,0,5,0.25,2,0.2962962962962963
20170615,LT,B,5,38,5,14,5,1,3,0.3684210526315789,0,0.34375
20170615,HT,T,7,36,7,12,7,2,11,0.3333333333333333,1,0.4583333333333333
20170615,SS,B,7,30,6,8,6,1,7,0.26666666666666666,1,0.3181818181818182
20170615,KT,T,3,32,2,8,2,0,3,0.25,1,0.27586206896551724
20170615,OB,B,0,38,6,11,6,0,10,0.2894736842105263,1,0.37037037037037035
20170615,LG,T,7,45,12,18,12,1,7,0.4,0,0.43243243243243246
20170615,WO,B,4,40,8,12,6,2,4,0.3,1,0.3055555555555556
20170615,NC,T,8,42,9,15,9,2,5,0.35714285714285715,0,0.39473684210526316
20170616,KT,B,3,46,14,18,14,0,5,0.391304347826087,2,0.41025641025641024
20170616,HH,T,9,41,15,19,14,3,4,0.4634146341463415,1,0.40625
20170616,HT,B,4,39,8,12,6,0,8,0.3076923076923077,0,0.36666666666666664
20170616,LG,T,3,40,9,14,9,1,8,0.35,0,0.4
20170616,WO,B,4,28,2,5,1,1,7,0.17857142857142858,0,0.23809523809523808
20170616,LT,T,2,29,1,5,1,0,6,0.1724137931034483,0,0.18181818181818182
20170616,OB,B,5,37,5,11,5,0,7,0.2972972972972973,0,0.3448275862068966
20170616,NC,T,10,35,11,15,11,4,6,0.42857142857142855,2,0.45454545454545453
20170616,SS,B,3,33,1,6,1,1,11,0.18181818181818182,0,0.23809523809523808
20170616,SK,T,1,34,2,7,2,0,3,0.20588235294117646,0,0.2
20170617,KT,B,0,31,1,6,1,0,2,0.1935483870967742,0,0.17857142857142858
20170617,HH,T,4,38,9,12,7,1,12,0.3157894736842105,1,0.391304347826087
20170617,HT,B,2,30,4,7,4,1,2,0.23333333333333334,2,0.21428571428571427
20170617,LG,T,7,34,3,9,3,1,11,0.2647058823529412,1,0.34782608695652173
20170617,WO,B,5,32,8,10,8,0,7,0.3125,1,0.34782608695652173
20170617,LT,T,5,28,2,2,1,0,7,0.07142857142857142,0,0.05
20170617,OB,B,8,38,14,17,13,0,4,0.4473684210526316,2,0.46875
20170617,NC,T,3,35,4,9,4,0,6,0.2571428571428571,0,0.3103448275862069
20170617,SS,B,4,39,10,14,9,0,4,0.358974358974359,1,0.4
20170617,SK,T,8,42,14,17,14,1,4,0.40476190476190477,1,0.40540540540540543
20170618,KT,B,1,38,5,11,5,0,6,0.2894736842105263,2,0.3225806451612903
20170618,HH,T,3,43,13,18,13,1,7,0.4186046511627907,2,0.41935483870967744
20170618,HT,B,4,36,8,9,8,1,9,0.25,0,0.24
20170618,LG,T,9,42,16,18,16,2,4,0.42857142857142855,2,0.4166666666666667
20170618,WO,B,9,37,14,16,14,2,11,0.43243243243243246,3,0.5714285714285714
20170618,LT,T,3,36,3,11,3,1,10,0.3055555555555556,0,0.375
20170618,OB,B,1,41,13,16,11,0,6,0.3902439024390244,0,0.42424242424242425
20170618,NC,T,4,43,11,17,9,1,4,0.3953488372093023,2,0.42105263157894735
20170618,SS,B,6,32,7,9,6,1,1,0.28125,2,0.23333333333333334
20170618,SK,T,2,38,5,12,5,0,5,0.3157894736842105,0,0.3
20170620,KT,B,1,34,2,10,2,1,4,0.29411764705882354,3,0.3225806451612903
20170620,LT,T,5,41,10,16,10,1,6,0.3902439024390244,0,0.4411764705882353
20170620,SK,B,5,30,7,7,7,1,5,0.23333333333333334,0,0.17391304347826086
20170620,NC,T,1,33,1,7,1,0,4,0.21212121212121213,0,0.2413793103448276
20170620,LG,B,10,30,5,12,4,4,8,0.4,1,0.5217391304347826
20170620,SS,T,1,34,3,7,3,0,2,0.20588235294117646,0,0.16666666666666666
20170620,HH,B,3,32,6,9,6,0,5,0.28125,0,0.3076923076923077
20170620,WO,T,5,34,5,9,4,0,9,0.2647058823529412,1,0.3333333333333333
20170621,KT,B,4,32,4,7,4,1,4,0.21875,2,0.21428571428571427
20170621,LT,T,4,42,10,13,10,0,8,0.30952380952380953,2,0.3225806451612903
20170621,SK,B,1,35,1,8,1,0,1,0.22857142857142856,0,0.23529411764705882
20170621,NC,T,10,30,2,5,2,1,3,0.16666666666666666,1,0.15384615384615385
20170621,HT,B,10,43,20,20,20,0,6,0.46511627906976744,1,0.5277777777777778
20170621,OB,T,3,44,8,15,8,0,8,0.3409090909090909,0,0.4
20170621,LG,B,5,32,3,7,3,0,8,0.21875,1,0.2916666666666667
20170621,SS,T,6,35,10,9,7,2,5,0.2571428571428571,2,0.2413793103448276
20170621,HH,B,5,31,5,6,5,0,7,0.1935483870967742,2,0.21739130434782608
20170621,WO,T,8,30,6,9,6,1,10,0.3,3,0.42857142857142855
20170622,KT,B,9,33,10,15,10,5,5,0.45454545454545453,2,0.5
20170622,LT,T,5,34,3,8,3,0,9,0.23529411764705882,1,0.2916666666666667
20170622,SK,B,7,34,13,10,13,0,10,0.29411764705882354,0,0.3333333333333333
20170622,NC,T,4,37,6,10,6,0,6,0.2702702702702703,0,0.25
20170622,HT,B,5,41,11,18,10,1,4,0.43902439024390244,0,0.45714285714285713
20170622,OB,T,1,38,5,11,5,1,9,0.2894736842105263,0,0.3448275862068966
20170622,LG,B,6,34,1,8,1,1,5,0.23529411764705882,1,0.26666666666666666
20170622,SS,T,3,36,5,11,4,0,10,0.3055555555555556,2,0.4
20170622,HH,B,6,44,13,16,13,0,8,0.36363636363636365,0,0.3548387096774194
20170622,WO,T,4,47,12,20,12,0,7,0.425531914893617,1,0.47368421052631576
20170623,SS,B,4,32,5,10,5,1,3,0.3125,0,0.3333333333333333
20170623,HH,T,5,32,3,6,3,0,8,0.1875,0,0.25
20170623,NC,B,8,28,4,11,4,4,6,0.39285714285714285,1,0.4782608695652174
20170623,HT,T,3,34,1,9,1,0,8,0.2647058823529412,1,0.34615384615384615
20170623,SK,B,5,29,4,5,4,0,7,0.1724137931034483,0,0.10526315789473684
20170623,KT,T,5,32,2,6,2,1,5,0.1875,2,0.21428571428571427
20170623,WO,B,2,37,8,14,8,0,11,0.3783783783783784,2,0.5384615384615384
20170623,LG,T,1,36,3,10,3,0,12,0.2777777777777778,0,0.391304347826087
20170623,OB,B,5,36,9,12,9,0,7,0.3333333333333333,0,0.34615384615384615
20170623,LT,T,3,33,1,7,1,0,5,0.21212121212121213,0,0.25
20170624,SS,B,1,36,8,11,8,1,4,0.3055555555555556,0,0.26666666666666666
20170624,HH,T,3,31,2,8,2,1,3,0.25806451612903225,0,0.25
20170624,NC,B,10,30,6,7,4,1,5,0.23333333333333334,1,0.25
20170624,HT,T,4,30,1,8,1,1,4,0.26666666666666666,0,0.2962962962962963
20170624,SK,B,8,29,2,7,2,1,6,0.2413793103448276,1,0.2727272727272727
20170624,KT,T,2,31,1,5,1,0,7,0.16129032258064516,0,0.20833333333333334
20170624,WO,B,4,32,2,8,2,1,5,0.25,0,0.2857142857142857
20170624,LG,T,5,37,8,12,7,0,8,0.32432432432432434,0,0.39285714285714285
20170624,OB,B,3,33,4,9,4,0,5,0.2727272727272727,0,0.32142857142857145
20170624,LT,T,4,38,8,13,8,0,7,0.34210526315789475,0,0.41935483870967744
20170625,SS,B,8,40,7,12,7,2,6,0.3,0,0.34285714285714286
20170625,HH,T,9,37,7,10,6,4,7,0.2702702702702703,0,0.26666666666666666
20170625,NC,B,11,31,9,10,9,1,6,0.3225806451612903,1,0.3333333333333333
20170625,HT,T,7,33,6,6,5,0,7,0.18181818181818182,2,0.16666666666666666
20170625,SK,B,4,32,7,9,6,1,6,0.28125,0,0.28
20170625,KT,T,5,35,6,11,6,1,7,0.3142857142857143,1,0.34615384615384615
20170625,WO,B,1,31,4,11,4,0,6,0.3548387096774194,1,0.44
20170625,LG,T,0,35,2,8,2,0,12,0.22857142857142856,3,0.3181818181818182
20170625,OB,B,5,33,2,8,2,0,4,0.24242424242424243,1,0.27586206896551724
20170625,LT,T,2,37,4,11,4,0,6,0.2972972972972973,2,0.3103448275862069
20170627,HH,B,3,32,4,11,2,1,10,0.34375,1,0.47619047619047616
20170627,KT,T,5,31,1,7,1,0,7,0.22580645161290322,4,0.2916666666666667
20170627,LT,B,8,49,11,19,8,2,11,0.3877551020408163,1,0.4722222222222222
20170627,LG,T,11,49,10,15,8,1,8,0.30612244897959184,2,0.34146341463414637
20170627,OB,B,3,36,1,10,1,0,10,0.2777777777777778,2,0.36
20170627,SK,T,7,31,5,5,4,1,7,0.16129032258064516,0,0.17391304347826086
20170627,HT,B,3,40,11,14,11,0,4,0.35,0,0.3888888888888889
20170627,SS,T,4,35,4,9,3,1,5,0.2571428571428571,2,0.26666666666666666
20170627,NC,B,5,34,7,11,7,1,9,0.3235294117647059,1,0.36363636363636365
20170627,WO,T,1,32,2,7,1,0,5,0.21875,0,0.25925925925925924
20170628,HH,B,5,40,4,12,4,1,8,0.3,0,0.375
20170628,KT,T,3,40,5,10,4,0,7,0.25,0,0.25806451612903225
20170628,LT,B,9,46,9,16,8,1,10,0.34782608695652173,1,0.4117647058823529
20170628,LG,T,9,48,9,16,8,3,11,0.3333333333333333,2,0.40540540540540543
20170628,OB,B,0,34,0,8,0,0,10,0.23529411764705882,1,0.3333333333333333
20170628,SK,T,5,34,3,10,2,1,5,0.29411764705882354,1,0.3448275862068966
20170628,HT,B,7,42,13,20,13,4,4,0.47619047619047616,0,0.45
20170628,SS,T,1,37,4,10,4,0,10,0.2702702702702703,0,0.34615384615384615
20170628,NC,B,7,34,9,11,9,0,4,0.3235294117647059,0,0.3448275862068966
20170628,WO,T,3,35,3,8,3,0,5,0.22857142857142856,0,0.26666666666666666
