GDAY_DS,P_ID,TB_SC,INN2,BF,PA-AB,AB,HIT,H2,H3,HR,SB_SR,KK,WP,ER,ERA
2017-05-16,60559,B,3,14,0,4,0,0,0,0,0.0,1,0,0,0.0
2017-05-16,62528,B,16,78,5,15,2,0,0,0,0.0,2,1,0,0.0
2017-05-16,65331,T,18,90,3,22,6,0,1,0,0.0,4,0,1,0.16666666666666666
2017-05-16,65516,T,3,13,0,5,2,1,0,0,0.0,1,0,1,1.0
2017-05-16,72862,B,5,24,2,5,1,0,0,0,0.0,2,0,0,0.0
2017-05-16,77318,B,3,13,0,3,1,0,0,0,0.0,1,0,0,0.0
2017-05-16,77563,T,2,13,0,3,1,0,0,0,0.0,1,0,0,0.0
2017-05-16,79191,T,1,23,1,4,3,1,0,1,0.0,0,0,3,9.0
2017-05-16,60140,T,3,18,1,5,2,0,1,0,0.0,0,0,1,1.0
2017-05-16,60181,T,3,23,0,5,2,0,0,0,0.0,0,0,0,0.0
2017-05-16,61329,T,1,5,0,1,0,0,0,0,0.0,1,1,0,0.0
2017-05-16,61643,B,4,18,1,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-16,62648,B,8,28,1,6,0,0,0,0,0.0,3,0,0,0.0
2017-05-16,72641,B,18,91,1,24,7,0,0,0,0.0,5,1,2,0.3333333333333333
2017-05-16,76455,T,18,114,3,23,6,2,0,1,0.0,8,0,2,0.3333333333333333
2017-05-16,76650,T,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-16,79140,T,4,18,0,4,0,0,0,0,0.0,1,0,0,0.0
2017-05-16,95657,B,3,13,0,3,0,0,0,0,0.0,2,0,0,0.0
2017-05-16,61240,B,21,112,3,27,9,1,0,1,0.5,3,0,2,0.2857142857142857
2017-05-16,63959,T,1,4,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-16,65933,T,13,79,1,17,6,0,0,0,0.0,6,0,0,0.0
2017-05-16,73248,B,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-16,75867,T,4,16,1,4,1,1,0,0,0.0,1,0,0,0.0
2017-05-16,76118,T,5,25,1,6,3,0,0,0,0.0,2,0,1,0.6
2017-05-16,77211,B,3,13,0,4,1,0,0,0,0.0,1,0,0,0.0
2017-05-16,78352,T,4,14,0,4,0,0,0,0,0.0,2,0,0,0.0
2017-05-16,62869,B,18,120,4,24,6,3,0,1,0.0,2,0,4,0.6666666666666666
2017-05-16,62892,B,3,21,1,5,2,0,0,0,0.0,1,0,0,0.0
2017-05-16,73632,B,3,29,1,5,2,0,0,0,0.0,1,0,1,1.0
2017-05-16,74454,T,21,108,4,23,3,2,0,1,0.0,8,0,2,0.2857142857142857
2017-05-16,75138,B,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2017-05-16,77927,T,3,16,0,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-16,99445,T,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-17,62937,B,21,98,2,30,10,3,1,0,0.0,2,0,5,0.7142857142857143
2017-05-17,64350,B,4,12,0,4,0,0,0,0,0.0,0,0,0,0.0
2017-05-17,70425,T,21,117,2,29,10,3,0,0,0.0,2,0,3,0.42857142857142855
2017-05-17,73738,T,2,23,0,4,2,1,0,0,0.0,1,0,0,0.0
2017-05-17,74857,T,4,17,0,4,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,75258,B,2,17,3,4,2,0,0,0,1.0,0,0,3,4.5
2017-05-17,60559,B,2,24,3,2,1,0,0,0,0.0,0,1,1,1.5
2017-05-17,64596,B,1,3,0,1,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,65056,T,5,26,1,6,2,0,0,1,0.0,1,0,1,0.6
2017-05-17,65060,T,13,76,0,19,6,1,0,1,0.6666666666666666,2,0,1,0.23076923076923078
2017-05-17,65516,T,3,10,0,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-17,67591,B,4,24,0,5,1,0,0,1,0.0,2,0,1,0.75
2017-05-17,75149,T,0,1,0,1,1,1,0,0,0.0,0,0,1,0.0
2017-05-17,76540,B,3,6,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,77563,T,3,30,0,8,4,2,0,0,0.0,1,0,1,1.0
2017-05-17,77591,B,17,89,2,22,3,1,0,0,1.0,5,0,1,0.1764705882352941
2017-05-17,61329,T,6,44,4,7,2,1,0,0,0.0,1,0,2,1.0
2017-05-17,61666,B,3,20,0,6,3,0,0,0,0.0,1,0,0,0.0
2017-05-17,62637,B,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-17,62698,T,15,94,1,25,10,2,0,0,0.0,2,0,6,1.2
2017-05-17,66160,T,3,7,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-17,67645,B,18,98,2,23,5,2,0,1,0.5,7,0,2,0.3333333333333333
2017-05-17,72523,B,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,61214,B,1,4,0,1,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,63938,T,21,92,3,27,7,1,0,0,0.0,2,0,1,0.14285714285714285
2017-05-17,73226,B,5,8,1,4,1,1,0,0,0.0,0,0,0,0.0
2017-05-17,73248,B,3,10,1,3,1,1,0,0,0.0,0,0,0,0.0
2017-05-17,74513,B,15,101,4,18,3,0,0,0,0.0,4,0,1,0.2
2017-05-17,76118,T,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,76329,B,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-17,77263,B,0,11,0,2,2,0,0,1,0.0,0,0,1,0.0
2017-05-17,78352,T,3,11,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,60841,B,15,85,3,19,6,1,0,0,0.0,4,1,1,0.2
2017-05-17,60845,B,3,19,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,61411,T,3,23,1,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-17,62892,B,2,8,0,2,0,0,0,0,0.0,0,0,0,0.0
2017-05-17,66859,B,3,20,2,5,2,0,1,0,0.0,0,0,1,1.0
2017-05-17,67435,T,19,110,1,25,6,1,0,2,0.0,3,0,2,0.31578947368421056
2017-05-17,71845,B,4,24,0,7,2,0,0,1,1.0,0,0,2,1.5
2017-05-17,77927,T,5,24,1,5,0,0,0,0,0.0,3,0,0,0.0
2017-05-18,60768,T,19,88,3,21,5,1,0,1,0.0,2,0,4,0.6315789473684211
2017-05-18,65769,T,5,25,0,5,0,0,0,0,0.0,1,0,0,0.0
2017-05-18,67313,B,15,81,4,16,2,0,0,0,0.0,2,0,0,0.0
2017-05-18,72749,B,1,19,1,3,2,1,0,1,0.0,0,0,3,9.0
2017-05-18,74359,B,5,31,1,6,0,0,0,0,0.0,3,0,0,0.0
2017-05-18,74857,T,0,10,1,3,3,1,0,1,0.0,0,0,4,0.0
2017-05-18,75258,B,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-18,75342,B,2,17,1,5,4,0,0,0,0.0,0,0,3,4.5
2017-05-18,76430,B,3,17,0,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-18,64021,B,19,97,3,21,5,1,0,0,0.5,5,0,1,0.15789473684210528
2017-05-18,67033,T,15,103,2,23,10,1,1,1,1.0,2,1,5,1.0
2017-05-18,67591,B,2,10,0,4,2,0,0,1,0.0,0,0,1,1.5
2017-05-18,75149,T,3,20,0,5,2,1,0,1,0.0,2,0,2,2.0
2017-05-18,75321,B,1,3,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-18,76540,B,5,24,0,8,3,1,0,0,0.0,1,0,1,0.6
2017-05-18,79191,T,6,45,1,13,7,2,0,1,0.0,2,0,4,2.0
2017-05-18,61643,B,6,54,1,10,5,1,0,0,0.0,1,0,3,1.5
2017-05-18,62637,B,0,8,0,1,1,0,0,0,0.0,0,0,0,0.0
2017-05-18,62754,B,18,101,1,24,9,1,0,0,0.0,5,0,1,0.16666666666666666
2017-05-18,66145,T,15,101,5,22,9,3,0,2,0.0,2,0,8,1.6
2017-05-18,66160,T,9,68,4,12,3,0,0,0,0.0,1,0,1,0.3333333333333333
2017-05-18,79617,B,3,10,0,2,0,0,0,0,0.0,0,0,0,0.0
2017-05-18,61214,B,0,2,0,1,1,0,0,0,0.0,0,0,0,0.0
2017-05-18,62929,T,4,49,2,9,5,0,1,1,1.0,0,0,6,4.5
2017-05-18,63248,B,11,101,7,13,4,1,0,0,0.0,4,0,2,0.5454545454545455
2017-05-18,64907,T,6,41,3,8,1,0,0,0,0.0,0,0,0,0.0
2017-05-18,65064,T,10,43,1,10,0,0,0,0,1.0,4,0,0,0.0
2017-05-18,73226,B,1,9,0,2,1,0,0,0,0.0,0,0,0,0.0
2017-05-18,73248,B,5,25,1,5,0,0,0,0,0.0,3,0,1,0.6
2017-05-18,76329,B,6,22,0,7,1,0,0,0,0.0,0,0,0,0.0
2017-05-18,77211,B,4,18,0,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-18,79358,T,4,18,1,5,1,1,0,0,0.0,2,0,0,0.0
2017-05-18,60146,T,1,10,0,2,1,0,0,0,1.0,1,0,0,0.0
2017-05-18,61496,T,3,14,0,5,2,0,0,0,0.0,1,1,0,0.0
2017-05-18,65856,B,21,111,4,21,2,0,0,0,0.0,8,1,1,0.14285714285714285
2017-05-18,66492,T,2,30,2,3,1,0,0,1,0.0,0,0,3,4.5
2017-05-18,66859,B,3,17,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-18,76858,B,3,15,0,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-18,77446,T,15,99,3,21,8,1,0,0,0.0,3,0,1,0.2
2017-05-18,99445,T,3,13,1,2,0,0,0,0,0.0,0,0,0,0.0
2017-05-19,60559,T,3,5,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-19,64596,T,1,6,0,1,0,0,0,0,0.0,1,0,0,0.0
2017-05-19,65546,T,18,93,1,23,7,0,0,1,0.3333333333333333,4,0,2,0.3333333333333333
2017-05-19,66138,B,18,96,2,25,8,2,0,1,0.0,4,0,5,0.8333333333333334
2017-05-19,72862,T,2,21,2,2,1,0,0,0,0.0,0,0,0,0.0
2017-05-19,76650,B,5,21,0,6,1,0,0,0,0.0,1,0,0,0.0
2017-05-19,77318,T,3,19,0,4,1,0,0,0,0.0,3,0,0,0.0
2017-05-19,78148,B,4,32,4,5,2,0,0,1,0.0,0,1,3,2.25
2017-05-19,61666,B,2,8,1,2,0,0,0,0,1.0,0,0,0,0.0
2017-05-19,62648,B,3,15,0,5,2,0,0,0,0.0,0,0,0,0.0
2017-05-19,66291,T,3,14,0,4,1,0,0,1,0.0,2,0,1,1.0
2017-05-19,66643,B,21,103,2,26,7,2,0,0,0.0,5,0,2,0.2857142857142857
2017-05-19,67266,T,12,73,3,16,6,0,0,1,0.0,3,0,5,1.25
2017-05-19,72523,B,0,6,0,1,1,0,0,0,0.0,0,0,0,0.0
2017-05-19,73226,T,3,14,1,4,1,0,1,0,0.0,1,0,0,0.0
2017-05-19,76329,T,3,7,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-19,77263,T,3,19,0,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-19,79222,T,3,21,1,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-19,95657,B,1,26,1,5,4,0,0,2,0.0,1,0,5,15.0
2017-05-19,62892,T,3,16,0,5,3,1,0,0,0.0,0,0,0,0.0
2017-05-19,62966,B,4,28,2,8,4,1,0,1,0.0,2,1,6,4.5
2017-05-19,63950,B,6,57,9,5,1,1,0,0,0.0,0,1,2,1.0
2017-05-19,63959,B,3,14,0,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-19,73632,T,3,18,0,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-19,74838,T,18,81,2,21,3,2,0,0,0.0,8,0,1,0.16666666666666666
2017-05-19,75250,T,3,11,0,3,0,0,0,0,0.0,2,0,0,0.0
2017-05-19,79358,B,14,96,4,20,6,0,0,2,1.0,3,0,3,0.6428571428571428
2017-05-19,61411,T,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2017-05-19,65769,B,3,17,1,4,2,1,0,0,1.0,0,0,1,1.0
2017-05-19,66741,B,1,5,1,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-19,67748,B,20,113,2,25,8,2,0,1,0.0,4,0,4,0.6
2017-05-19,72447,B,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-19,73117,T,18,96,3,23,7,3,0,0,0.0,6,0,1,0.16666666666666666
2017-05-19,74731,B,2,15,0,3,1,0,0,0,0.0,2,0,1,1.5
2017-05-19,77927,T,6,42,4,6,1,0,0,0,0.0,2,0,0,0.0
2017-05-19,63342,T,18,97,1,25,6,3,0,0,1.0,7,0,2,0.3333333333333333
2017-05-19,64001,B,24,103,0,32,9,1,0,0,0.0,6,0,4,0.5
2017-05-19,64017,B,3,12,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-19,74359,T,3,9,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-19,75342,T,3,14,0,5,2,0,0,1,0.0,1,0,1,1.0
2017-05-19,76430,T,3,13,0,4,1,1,0,0,0.0,1,0,0,0.0
2017-05-20,60140,B,3,26,2,4,1,0,0,0,0.0,1,0,1,1.0
2017-05-20,60181,B,2,23,0,4,2,0,0,0,0.0,2,0,0,0.0
2017-05-20,60559,T,3,20,3,2,0,0,0,0,0.0,0,0,0,0.0
2017-05-20,61101,B,20,68,5,21,4,1,0,0,1.0,3,0,1,0.15
2017-05-20,64596,T,0,5,0,1,1,0,0,0,0.0,0,0,0,0.0
2017-05-20,67559,T,16,97,3,21,6,0,0,0,0.0,2,1,3,0.5625
2017-05-20,76540,T,5,18,3,5,1,1,0,0,0.0,1,0,0,0.0
2017-05-20,76650,B,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-20,79140,B,1,5,0,1,0,0,0,0,1.0,1,0,0,0.0
2017-05-20,61643,B,10,36,0,11,3,1,0,0,0.0,1,0,0,0.0
2017-05-20,77637,B,14,101,1,25,12,1,0,1,1.0,1,0,6,1.2857142857142856
2017-05-20,79229,T,27,122,1,32,8,0,0,0,0.0,2,0,0,0.0
2017-05-20,79617,B,3,13,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-20,60263,B,18,95,2,20,3,0,0,0,1.0,6,0,0,0.0
2017-05-20,60845,T,6,25,1,6,0,0,0,0,0.0,2,0,0,0.0
2017-05-20,66859,T,3,17,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-20,75138,T,3,16,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-20,75867,B,2,7,0,2,0,0,0,0,0.0,0,0,0,0.0
2017-05-20,76118,B,4,25,1,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-20,78352,B,3,24,2,3,0,0,0,0,0.0,2,0,0,0.0
2017-05-20,79847,T,12,82,4,17,6,1,1,0,0.0,4,1,1,0.25
2017-05-20,60146,T,5,38,1,8,2,0,0,0,0.0,3,1,0,0.0
2017-05-20,61365,T,5,38,0,9,4,0,0,1,1.0,1,0,2,1.2
2017-05-20,61411,T,4,32,2,7,2,0,0,0,0.0,2,0,1,0.75
2017-05-20,65769,B,2,22,2,3,0,0,0,0,1.0,1,1,0,0.0
2017-05-20,66492,T,2,13,0,4,2,0,0,1,0.0,1,0,1,1.5
2017-05-20,66741,B,1,13,1,2,2,1,0,0,0.0,0,0,1,3.0
2017-05-20,67421,T,11,81,8,13,4,2,0,0,0.0,0,1,4,1.090909090909091
2017-05-20,72447,B,2,8,1,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-20,73750,B,15,87,1,21,7,1,0,1,0.0,4,0,3,0.6
2017-05-20,74167,B,0,4,1,0,0,0,0,0,0.0,0,0,1,0.0
2017-05-20,74731,B,1,10,0,3,2,1,0,0,0.0,0,0,2,6.0
2017-05-20,77452,B,6,28,0,8,2,1,0,1,0.0,1,0,1,0.5
2017-05-20,62363,T,23,122,3,28,7,3,0,1,0.0,8,0,3,0.3913043478260869
2017-05-20,63104,B,6,53,1,12,6,1,0,1,0.0,5,0,5,2.5
2017-05-20,64350,T,4,15,0,5,1,0,0,0,0.0,1,0,0,0.0
2017-05-20,65058,B,9,75,2,16,7,1,0,2,0.0,1,0,6,2.0
2017-05-20,65516,B,3,14,1,2,0,0,0,0,0.0,0,0,0,0.0
2017-05-20,77563,B,9,43,0,10,2,0,0,0,1.0,4,0,0,0.0
2017-05-21,60181,B,3,11,3,4,2,0,0,0,0.0,0,0,1,1.0
2017-05-21,63512,T,18,90,4,20,3,0,0,0,0.0,7,0,1,0.16666666666666666
2017-05-21,72862,T,3,13,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,75321,T,1,11,0,3,2,0,0,0,0.0,0,0,0,0.0
2017-05-21,76455,B,21,108,1,25,4,2,0,0,0.0,5,0,1,0.14285714285714285
2017-05-21,76650,B,1,2,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,77318,T,2,20,1,4,2,0,0,0,0.0,1,1,3,4.5
2017-05-21,79140,B,2,12,2,1,1,0,0,0,0.0,0,0,1,1.5
2017-05-21,61240,T,18,109,3,22,4,0,0,1,0.0,9,0,2,0.3333333333333333
2017-05-21,61666,B,4,23,1,4,1,0,1,0,0.0,0,0,2,1.5
2017-05-21,62648,B,3,29,1,5,2,1,0,1,0.0,1,0,2,2.0
2017-05-21,72523,B,6,27,1,6,1,0,0,0,0.0,2,0,0,0.0
2017-05-21,72641,B,13,75,3,18,6,2,0,1,0.0,2,2,3,0.6923076923076924
2017-05-21,73248,T,0,12,2,0,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,76329,T,3,18,0,6,3,0,0,0,0.0,2,0,1,1.0
2017-05-21,77211,T,6,40,1,8,2,0,0,0,0.0,1,0,0,0.0
2017-05-21,79617,B,0,4,1,0,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,95657,B,1,9,0,2,0,0,0,0,0.0,1,0,0,0.0
2017-05-21,62869,T,18,80,2,20,4,1,0,0,0.0,6,0,0,0.0
2017-05-21,62929,B,2,13,0,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-21,63959,B,1,14,0,2,1,0,0,0,0.0,0,0,1,3.0
2017-05-21,65064,B,2,41,2,6,4,1,0,0,0.0,1,0,5,7.5
2017-05-21,65933,B,12,74,2,17,6,0,0,1,0.0,7,0,3,0.75
2017-05-21,66859,T,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,71845,T,1,18,3,5,4,1,0,0,0.0,0,0,3,9.0
2017-05-21,75250,T,5,24,2,4,1,0,0,0,0.0,1,0,0,0.0
2017-05-21,75867,B,6,25,1,6,0,0,0,0,1.0,4,0,0,0.0
2017-05-21,76118,B,6,22,0,6,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,76858,T,6,28,0,6,0,0,0,0,0.0,4,0,0,0.0
2017-05-21,78352,B,3,21,1,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-21,78366,B,1,8,0,2,1,0,0,0,0.0,1,0,0,0.0
2017-05-21,60146,T,2,17,2,2,0,0,0,0,0.0,1,0,0,0.0
2017-05-21,61365,T,0,5,0,2,2,0,0,1,0.0,0,0,2,0.0
2017-05-21,61411,T,4,12,0,5,1,0,0,1,0.0,1,0,1,0.75
2017-05-21,66492,T,3,14,1,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-21,67742,B,9,40,1,9,0,0,0,0,1.0,4,0,0,0.0
2017-05-21,72447,B,3,16,0,5,2,1,0,1,0.0,1,0,1,1.0
2017-05-21,74454,T,8,50,3,11,5,2,0,0,0.0,3,0,1,0.375
2017-05-21,74731,B,2,15,0,4,2,0,0,2,1.0,0,0,2,3.0
2017-05-21,74857,B,3,12,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,77927,T,5,36,0,9,4,2,0,0,0.0,2,0,2,1.2
2017-05-21,79764,B,8,55,3,11,4,0,0,0,1.0,2,0,2,0.75
2017-05-21,99445,T,5,22,0,7,2,1,0,0,0.0,3,0,1,0.6
2017-05-21,99737,B,2,14,0,5,2,0,0,0,1.0,0,0,1,1.5
2017-05-21,64017,B,5,27,0,7,2,0,0,0,0.0,3,0,0,0.0
2017-05-21,65056,B,3,26,1,5,2,0,0,0,0.0,2,0,1,1.0
2017-05-21,65062,B,1,3,0,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-21,65320,T,8,71,4,17,9,2,1,1,0.0,1,1,9,3.375
2017-05-21,66309,T,7,59,2,11,4,2,0,0,0.0,2,0,3,1.2857142857142856
2017-05-21,72749,T,6,32,1,9,3,1,0,1,0.0,1,0,1,0.5
2017-05-21,75149,B,3,7,0,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-21,75258,T,3,14,1,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-21,99563,B,15,95,3,23,7,1,0,0,0.0,2,0,1,0.2
2017-05-23,61643,T,4,24,0,5,1,0,1,0,0.0,2,0,0,0.0
2017-05-23,61666,T,3,14,0,5,2,1,0,0,0.0,1,1,1,1.0
2017-05-23,62637,T,1,16,1,4,3,0,0,0,0.0,1,0,4,12.0
2017-05-23,65769,B,5,48,3,10,5,1,0,1,0.0,1,0,3,1.7999999999999998
2017-05-23,67645,T,18,103,3,23,7,2,0,1,0.0,2,0,2,0.3333333333333333
2017-05-23,70425,B,10,79,4,16,8,2,0,0,0.0,3,1,7,2.1
2017-05-23,73738,B,3,13,0,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-23,77452,B,9,43,1,11,3,0,1,0,0.0,0,0,2,0.6666666666666666
2017-05-23,79617,T,1,12,0,3,2,0,0,1,0.0,0,0,1,3.0
2017-05-23,61365,B,6,34,1,8,2,0,0,1,0.0,3,0,1,0.5
2017-05-23,61496,B,4,43,0,10,6,0,0,2,0.0,0,0,3,2.25
2017-05-23,64029,T,3,16,0,4,1,0,0,0,0.0,1,0,0,0.0
2017-05-23,65331,T,21,103,1,26,5,1,1,0,0.0,5,0,3,0.42857142857142855
2017-05-23,67435,B,11,93,5,18,7,1,1,0,0.0,4,0,6,1.6363636363636365
2017-05-23,67467,B,6,35,3,8,3,1,0,0,0.0,1,0,2,1.0
2017-05-23,77563,T,3,12,0,3,0,0,0,0,0.0,2,0,0,0.0
2017-05-23,62929,T,4,18,1,4,1,1,0,0,0.0,2,0,0,0.0
2017-05-23,62937,B,6,45,2,11,5,1,0,1,0.0,0,0,6,3.0
2017-05-23,63938,T,18,88,2,20,3,0,0,0,0.0,3,0,0,0.0
2017-05-23,64350,B,6,39,2,10,4,0,0,0,0.0,1,1,2,1.0
2017-05-23,65064,T,3,17,0,3,0,0,0,0,0.0,1,0,0,0.0
2017-05-23,67360,B,6,46,2,7,1,0,0,0,0.0,2,0,0,0.0
2017-05-23,72749,B,6,39,2,9,3,1,0,0,0.0,1,0,4,2.0
2017-05-23,75258,B,3,20,0,6,4,1,0,0,0.0,0,0,3,3.0
2017-05-23,78366,T,2,31,2,5,3,0,0,0,0.0,0,1,3,4.5
2017-05-23,60559,B,4,15,1,4,0,0,0,0,0.0,2,0,0,0.0
2017-05-23,60841,T,21,94,1,25,4,2,0,2,0.0,1,0,3,0.42857142857142855
2017-05-23,62528,B,17,101,5,19,4,1,0,0,0.6666666666666666,3,0,1,0.1764705882352941
2017-05-23,64596,B,0,4,1,0,0,0,0,0,0.0,0,0,0,0.0
2017-05-23,66859,T,0,4,0,1,1,0,0,0,0.0,0,0,0,0.0
2017-05-23,67591,B,2,6,0,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-23,73632,T,1,8,1,1,0,0,0,0,0.0,0,0,0,0.0
2017-05-23,75138,T,2,9,0,3,1,1,0,0,0.0,0,0,0,0.0
2017-05-23,75250,T,3,15,1,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-23,75321,B,1,16,0,5,4,0,0,0,0.0,1,0,2,6.0
2017-05-23,76540,B,3,24,1,6,3,0,1,0,0.0,2,1,3,3.0
2017-05-23,76858,T,2,29,3,4,2,0,0,1,0.0,0,0,4,6.0
2017-05-23,77318,B,3,20,0,4,1,0,0,0,0.0,2,0,0,0.0
2017-05-24,60768,B,8,71,4,14,7,2,0,1,0.0,2,0,5,1.875
2017-05-24,61643,T,2,24,3,3,1,0,0,0,0.0,0,0,2,3.0
2017-05-24,62754,T,21,96,1,26,5,0,0,1,0.0,2,0,1,0.14285714285714285
2017-05-24,72523,T,3,11,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-24,74748,B,6,40,3,8,4,2,0,0,0.0,1,0,2,1.0
2017-05-24,79617,T,1,8,0,1,0,0,0,0,0.0,1,0,0,0.0
2017-05-24,79764,B,10,60,2,13,3,1,0,1,0.0,1,0,2,0.6
2017-05-24,99737,B,3,14,0,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-24,60146,B,2,12,0,3,1,0,1,0,0.0,0,0,0,0.0
2017-05-24,61411,B,4,30,1,5,1,1,0,0,0.0,4,0,0,0.0
2017-05-24,64017,T,6,43,2,7,1,0,0,0,0.0,3,0,0,0.0
2017-05-24,65056,T,1,13,0,4,3,0,0,0,0.0,1,0,3,9.0
2017-05-24,65062,T,3,29,2,4,1,0,1,0,0.0,0,0,0,0.0
2017-05-24,66492,B,3,19,0,5,2,0,0,0,0.0,1,0,1,1.0
2017-05-24,67033,T,18,98,5,22,6,0,0,1,1.0,2,1,4,0.6666666666666666
2017-05-24,67423,B,15,85,5,15,4,1,0,0,0.0,2,0,3,0.6
2017-05-24,75149,T,1,11,1,1,1,0,0,0,0.0,0,0,1,3.0
2017-05-24,77563,T,1,17,1,2,1,1,0,0,0.0,1,0,0,0.0
2017-05-24,77927,B,4,28,0,5,2,0,0,0,0.0,0,0,1,0.75
2017-05-24,99445,B,2,16,1,5,3,0,0,2,0.0,1,0,4,6.0
2017-05-24,62966,T,15,87,3,19,4,0,0,1,0.0,3,1,3,0.6
2017-05-24,63959,T,1,12,1,1,0,0,0,0,0.0,1,0,0,0.0
2017-05-24,67313,B,18,86,3,27,11,1,1,0,0.0,5,0,3,0.5
2017-05-24,74359,B,3,21,1,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-24,75258,B,3,8,0,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-24,75867,T,5,17,0,6,1,0,0,1,0.0,3,0,1,0.6
2017-05-24,76118,T,3,34,2,4,1,0,0,0,1.0,2,2,0,0.0
2017-05-24,76430,B,3,8,0,3,1,0,0,0,0.0,0,0,0,0.0
2017-05-24,78352,T,3,9,0,3,0,0,0,0,0.0,0,0,0,0.0
2017-05-24,60140,B,4,19,0,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-24,60181,B,2,5,0,2,0,0,0,0,0.0,1,0,0,0.0
2017-05-24,61329,B,2,15,1,2,0,0,0,0,0.0,1,0,0,0.0
2017-05-24,63111,B,15,90,4,19,3,0,0,0,0.0,2,0,1,0.2
2017-05-24,63248,T,18,99,3,21,4,0,0,0,1.0,6,0,1,0.16666666666666666
2017-05-24,73248,T,2,9,0,2,0,0,0,0,0.0,1,0,0,0.0
2017-05-24,76329,T,4,23,2,4,1,0,0,0,1.0,1,0,0,0.0
2017-05-24,76650,B,3,11,0,3,1,0,0,0,0.0,2,0,0,0.0
2017-05-24,77211,T,3,27,2,4,1,0,0,0,0.0,0,0,0,0.0
2017-05-24,78148,B,1,6,0,2,1,0,0,1,0.0,0,0,1,3.0
2017-05-24,60559,B,1,17,0,4,3,0,0,2,0.0,1,0,3,9.0
2017-05-24,60845,T,3,19,0,5,2,0,0,1,0.0,1,0,2,2.0
2017-05-24,64021,B,21,99,3,23,4,1,0,0,0.0,5,0,1,0.14285714285714285
