GDAY_DS,P_ID,TB_SC,PA-AB,AB,RUN,RBI,HIT,SH+SF,KK,AVG,SB_trial
2016-06-22,71432,T,0,4,0,0,0,0,2,0.0,0
2016-06-22,72443,T,0,4,0,1,2,0,0,0.5,0
2016-06-22,73342,B,0,2,1,0,1,0,0,0.5,0
2016-06-22,74158,T,0,1,0,0,0,0,0,0.0,0
2016-06-22,74215,B,0,4,0,0,2,0,0,0.5,0
2016-06-22,74402,T,0,2,0,0,0,0,1,0.0,0
2016-06-22,76368,B,0,1,0,0,0,0,0,0.0,0
2016-06-22,77564,B,0,3,2,1,2,0,0,0.6666666666666666,0
2016-06-22,78168,B,0,4,1,2,2,0,0,0.5,1
2016-06-22,79365,B,1,2,0,1,1,1,0,0.5,0
2016-06-22,79456,T,0,1,0,0,1,0,0,1.0,0
2016-06-22,79465,T,0,1,0,0,0,0,1,0.0,0
2016-06-22,95436,T,1,3,1,0,2,0,0,0.6666666666666666,0
2016-06-23,61700,T,1,4,0,0,1,1,2,0.25,0
2016-06-23,62797,T,0,6,0,1,1,0,2,0.16666666666666666,0
2016-06-23,62907,B,0,4,0,1,1,0,0,0.25,0
2016-06-23,62947,B,2,4,0,0,1,0,1,0.25,0
2016-06-23,63700,T,0,0,0,0,0,0,0,0.0,0
2016-06-23,63920,B,1,4,1,0,1,0,2,0.25,0
2016-06-23,64914,B,0,6,0,0,1,0,1,0.16666666666666666,0
2016-06-23,66740,T,2,3,0,0,0,0,1,0.0,0
2016-06-23,71347,T,0,5,1,0,1,0,1,0.2,1
2016-06-23,71752,T,0,5,0,0,1,0,0,0.2,0
2016-06-23,73136,T,0,5,1,0,1,0,2,0.2,0
2016-06-23,73213,B,1,4,1,0,1,0,1,0.25,0
2016-06-23,73306,B,1,1,0,0,0,0,0,0.0,0
2016-06-23,73339,B,1,5,0,1,1,1,1,0.2,0
2016-06-23,73602,T,0,1,0,0,0,0,0,0.0,0
2016-06-23,74465,B,1,4,0,0,0,0,1,0.0,0
2016-06-23,75441,B,0,1,0,0,0,0,0,0.0,0
2016-06-23,75808,T,1,5,1,1,4,0,0,0.8,1
2016-06-23,76753,T,0,5,0,1,1,0,1,0.2,0
2016-06-23,77454,B,0,0,0,0,0,0,0,0.0,1
2016-06-23,78122,B,1,4,0,1,0,1,1,0.0,0
2016-06-23,94629,B,1,3,1,0,1,0,2,0.3333333333333333,0
2016-06-23,95158,T,0,0,0,0,0,0,0,0.0,0
2016-06-23,98144,T,0,4,0,0,0,0,2,0.0,0
2016-06-23,61208,B,0,1,0,0,1,0,0,1.0,0
2016-06-23,62234,B,0,0,0,0,0,0,0,0.0,0
2016-06-23,62244,B,0,3,1,0,1,0,0,0.3333333333333333,0
2016-06-23,63088,T,0,0,1,0,0,0,0,0.0,0
2016-06-23,65005,T,2,3,2,1,2,0,0,0.6666666666666666,0
2016-06-23,65062,T,0,0,0,0,0,0,0,0.0,0
2016-06-23,66244,B,0,4,0,0,2,0,0,0.5,0
2016-06-23,70553,T,1,3,2,2,2,1,0,0.6666666666666666,0
2016-06-23,70646,T,0,4,0,0,0,0,1,0.0,0
2016-06-23,73113,T,4,1,1,0,0,0,0,0.0,0
2016-06-23,73153,T,1,4,1,2,1,0,2,0.25,0
2016-06-23,74206,B,0,3,0,0,1,0,0,0.3333333333333333,0
2016-06-23,74339,T,0,5,0,2,1,0,1,0.2,0
2016-06-23,76232,B,0,4,0,0,0,0,1,0.0,0
2016-06-23,76249,B,0,5,1,0,3,0,0,0.6,0
2016-06-23,76267,B,0,1,0,0,0,0,0,0.0,0
2016-06-23,77248,B,0,4,0,0,1,0,0,0.25,0
2016-06-23,77609,T,0,1,0,0,0,0,1,0.0,0
2016-06-23,78224,B,0,4,1,1,1,0,0,0.25,0
2016-06-23,78361,T,0,5,1,1,2,0,1,0.4,0
2016-06-23,79215,B,0,5,0,1,2,0,1,0.4,0
2016-06-23,79240,B,1,3,1,1,2,0,0,0.6666666666666666,0
2016-06-23,79290,B,0,1,0,1,1,0,0,1.0,0
2016-06-23,79364,T,1,4,1,0,1,0,1,0.25,0
2016-06-23,79453,T,0,3,0,0,0,0,0,0.0,0
2016-06-23,99810,T,0,2,0,1,1,0,0,0.5,0
2016-06-23,61186,T,0,1,0,2,1,0,0,1.0,0
2016-06-23,62164,T,0,1,0,0,0,0,0,0.0,0
2016-06-23,64100,T,0,3,0,0,0,0,2,0.0,0
2016-06-23,64115,T,0,2,0,0,0,0,2,0.0,0
2016-06-23,65103,T,0,3,0,0,1,0,0,0.3333333333333333,0
2016-06-23,66805,B,1,5,0,0,1,0,0,0.2,0
2016-06-23,71837,B,1,3,1,0,0,0,0,0.0,0
2016-06-23,71842,T,0,1,0,0,0,0,1,0.0,0
2016-06-23,71857,B,1,4,2,1,2,0,0,0.5,0
2016-06-23,72133,T,0,3,0,0,1,0,1,0.3333333333333333,0
2016-06-23,72456,T,0,1,0,0,0,0,1,0.0,0
2016-06-23,73209,B,0,1,0,0,0,0,0,0.0,0
2016-06-23,74846,B,0,3,0,0,0,0,0,0.0,0
2016-06-23,75151,B,1,4,1,1,1,0,0,0.25,0
2016-06-23,75847,B,3,2,2,0,0,0,1,0.0,0
2016-06-23,76100,T,1,2,0,0,1,0,0,0.5,0
2016-06-23,76158,B,0,2,0,0,0,0,1,0.0,0
2016-06-23,76802,B,0,4,1,1,2,0,0,0.5,0
2016-06-23,76812,B,1,4,2,7,2,0,0,0.5,0
2016-06-23,76849,B,0,1,1,0,1,0,0,1.0,0
2016-06-23,76869,B,1,4,0,0,2,0,0,0.5,0
2016-06-23,78217,T,0,1,0,0,0,0,1,0.0,0
2016-06-23,79113,T,0,4,0,0,0,0,2,0.0,0
2016-06-23,79150,T,1,3,1,0,1,0,0,0.3333333333333333,0
2016-06-23,79192,T,0,4,1,0,1,0,2,0.25,0
2016-06-23,79198,T,0,2,0,0,0,0,1,0.0,0
2016-06-23,99606,T,1,2,0,0,0,0,0,0.0,0
2016-06-23,60523,T,0,4,0,0,0,0,1,0.0,0
2016-06-23,62558,T,0,3,0,0,0,0,2,0.0,0
2016-06-23,63634,B,0,3,0,1,1,0,0,0.3333333333333333,0
2016-06-23,63636,B,0,3,0,0,0,0,1,0.0,0
2016-06-23,64646,B,0,0,0,0,0,0,0,0.0,0
2016-06-23,64699,B,0,4,0,1,1,0,0,0.25,1
2016-06-23,65523,T,0,4,0,0,1,0,2,0.25,0
2016-06-23,65653,B,0,4,2,0,2,0,0,0.5,0
2016-06-23,70410,B,1,3,0,0,0,0,1,0.0,1
2016-06-23,70756,B,1,3,1,1,2,0,0,0.6666666666666666,0
2016-06-23,71562,T,0,1,0,0,0,0,0,0.0,0
2016-06-23,71565,T,0,2,0,0,2,0,0,1.0,0
2016-06-23,72546,T,0,2,0,0,0,0,0,0.0,0
2016-06-23,72559,B,0,4,1,0,1,0,1,0.25,0
2016-06-23,73606,B,0,4,1,0,1,0,1,0.25,0
2016-06-23,74540,T,0,4,0,0,1,0,1,0.25,0
2016-06-23,74605,B,0,3,1,1,1,0,2,0.3333333333333333,0
2016-06-23,76313,T,0,4,1,2,1,0,0,0.25,0
2016-06-23,76435,T,0,0,0,0,0,0,0,0.0,0
2016-06-23,76509,T,0,4,1,0,0,0,2,0.0,0
2016-06-23,76536,T,0,3,0,0,1,0,1,0.3333333333333333,0
2016-06-23,77532,T,0,2,0,0,0,0,1,0.0,0
2016-06-23,60456,T,0,4,0,0,1,0,2,0.25,0
2016-06-23,61353,B,0,4,0,0,0,0,1,0.0,0
2016-06-23,61463,T,1,4,0,0,0,0,1,0.0,0
2016-06-23,62332,B,0,0,0,0,0,0,0,0.0,0
2016-06-23,62353,B,0,2,0,0,0,0,1,0.0,0
2016-06-23,62415,T,1,4,1,0,1,1,1,0.25,1
2016-06-23,64300,B,0,4,0,0,1,0,0,0.25,0
2016-06-23,64493,T,0,0,0,0,0,0,0,0.0,1
2016-06-23,64499,T,1,3,0,0,1,1,1,0.3333333333333333,0
2016-06-23,66306,B,0,4,0,0,0,0,0,0.0,0
2016-06-23,71432,T,0,4,0,1,2,0,0,0.5,0
2016-06-23,72443,T,1,4,2,0,3,0,0,0.75,0
2016-06-23,73342,B,1,3,0,0,0,0,0,0.0,0
2016-06-23,74215,B,2,2,0,0,0,0,0,0.0,0
2016-06-23,76368,B,0,0,0,0,0,0,0,0.0,1
2016-06-23,77463,B,0,1,0,0,1,0,0,1.0,0
2016-06-23,77564,B,0,4,0,0,1,0,0,0.25,0
2016-06-23,78168,B,2,2,0,0,0,0,0,0.0,0
2016-06-23,78467,T,0,1,0,0,0,0,1,0.0,0
2016-06-23,79334,B,0,1,0,0,0,0,0,0.0,0
2016-06-23,79365,B,0,3,0,0,0,0,1,0.0,0
2016-06-23,79456,T,0,5,0,1,1,0,0,0.2,0
2016-06-23,79465,T,1,4,1,0,2,0,1,0.5,0
2016-06-23,95436,T,1,4,0,1,0,0,1,0.0,0
2016-06-24,62907,B,0,4,1,0,1,0,2,0.25,0
2016-06-24,62908,B,0,1,0,0,0,0,0,0.0,0
2016-06-24,62934,B,0,1,0,0,0,0,1,0.0,0
2016-06-24,62947,B,0,4,0,0,1,0,2,0.25,0
2016-06-24,63634,T,1,3,0,1,1,0,1,0.3333333333333333,0
2016-06-24,63636,T,0,3,0,0,0,0,0,0.0,0
2016-06-24,63920,B,2,2,0,1,2,0,0,1.0,0
2016-06-24,64646,T,0,0,0,0,0,0,0,0.0,0
2016-06-24,64699,T,1,4,0,0,0,0,1,0.0,0
2016-06-24,64914,B,1,3,0,1,0,1,2,0.0,0
2016-06-24,65653,T,2,3,1,0,1,1,1,0.3333333333333333,0
2016-06-24,70410,T,2,3,2,0,2,0,0,0.6666666666666666,0
2016-06-24,70756,T,2,3,2,3,1,0,0,0.3333333333333333,0
2016-06-24,72559,T,0,3,0,0,1,0,1,0.3333333333333333,0
2016-06-24,73213,B,0,3,1,0,1,0,0,0.3333333333333333,0
2016-06-24,73306,B,0,1,0,0,0,0,1,0.0,0
2016-06-24,73339,B,0,4,0,0,0,0,1,0.0,0
2016-06-24,73606,T,1,4,0,1,1,0,1,0.25,1
2016-06-24,74223,B,0,0,0,0,0,0,0,0.0,0
2016-06-24,74465,B,0,3,0,0,0,0,1,0.0,0
2016-06-24,74605,T,0,1,0,0,0,0,0,0.0,0
2016-06-24,75441,B,0,1,0,0,1,0,0,1.0,0
2016-06-24,77454,B,0,1,0,0,1,0,0,1.0,0
2016-06-24,77648,T,0,2,0,0,0,0,0,0.0,0
2016-06-24,78122,B,1,1,0,0,0,1,0,0.0,0
2016-06-24,78629,T,0,4,1,0,1,0,3,0.25,0
2016-06-24,94629,B,1,3,0,0,0,0,2,0.0,0
2016-06-24,60456,B,1,3,0,0,2,0,0,0.6666666666666666,0
2016-06-24,61463,B,1,3,1,0,0,0,3,0.0,0
2016-06-24,62415,B,1,3,2,2,1,0,0,0.3333333333333333,2
2016-06-24,63088,T,0,0,0,0,0,0,0,0.0,0
2016-06-24,64006,T,0,0,1,0,0,0,0,0.0,1
2016-06-24,64493,B,0,2,0,1,0,0,0,0.0,0
2016-06-24,65005,T,1,3,1,1,1,0,0,0.3333333333333333,0
2016-06-24,70553,T,0,4,1,2,2,0,0,0.5,0
2016-06-24,70646,T,0,4,1,0,2,0,1,0.5,0
2016-06-24,71432,B,0,1,0,0,0,0,0,0.0,0
2016-06-24,72443,B,1,3,0,0,1,0,2,0.3333333333333333,0
2016-06-24,73113,T,0,4,0,0,1,0,1,0.25,0
2016-06-24,73153,T,1,4,0,0,0,0,1,0.0,0
2016-06-24,74158,B,0,1,0,0,0,0,1,0.0,0
2016-06-24,74339,T,1,3,1,0,0,0,1,0.0,0
2016-06-24,77609,T,1,3,0,1,0,1,1,0.0,0
2016-06-24,78361,T,0,2,0,0,0,0,2,0.0,0
2016-06-24,78467,B,0,0,0,0,0,0,0,0.0,0
2016-06-24,79364,T,0,4,0,1,2,0,0,0.5,0
2016-06-24,79402,B,1,2,1,0,0,0,1,0.0,0
2016-06-24,79453,T,1,2,0,0,0,0,1,0.0,0
2016-06-24,79456,B,0,4,0,0,0,0,0,0.0,0
2016-06-24,79465,B,2,2,0,0,1,1,0,0.5,0
2016-06-24,95436,B,0,4,0,0,0,0,0,0.0,0
2016-06-24,60523,T,1,4,1,0,2,0,0,0.5,0
2016-06-24,61700,B,0,4,0,0,0,0,1,0.0,0
2016-06-24,62559,T,1,2,0,0,2,0,0,1.0,0
2016-06-24,62797,B,0,4,0,0,0,0,1,0.0,0
2016-06-24,63700,B,0,2,0,0,0,0,0,0.0,0
2016-06-24,65506,T,0,0,0,0,0,0,0,0.0,0
2016-06-24,66740,B,1,3,0,0,1,0,1,0.3333333333333333,0
2016-06-24,71347,B,0,2,0,0,1,0,1,0.5,0
2016-06-24,71562,T,0,3,0,0,0,0,0,0.0,0
2016-06-24,71565,T,1,3,0,0,0,1,1,0.0,0
2016-06-24,71752,B,1,3,0,0,0,0,2,0.0,0
2016-06-24,72546,T,0,4,0,0,1,0,0,0.25,0
2016-06-24,73136,B,0,0,0,0,0,0,0,0.0,0
2016-06-24,73602,B,0,2,0,0,0,0,1,0.0,0
2016-06-24,74163,B,0,4,0,0,0,0,1,0.0,0
2016-06-24,74540,T,0,5,1,1,2,0,1,0.4,0
2016-06-24,74756,B,0,1,0,0,0,0,1,0.0,0
2016-06-24,75808,B,0,4,1,2,3,0,0,0.75,1
2016-06-24,76313,T,0,5,0,0,0,0,2,0.0,0
2016-06-24,76435,T,0,2,0,1,1,0,1,0.5,0
2016-06-24,76509,T,0,5,2,1,2,0,0,0.4,0
2016-06-24,76536,T,0,2,0,1,2,0,0,1.0,0
2016-06-24,76753,B,0,4,0,0,1,0,2,0.25,0
2016-06-24,77532,T,0,5,0,0,1,0,0,0.2,0
2016-06-24,95158,B,0,1,1,0,1,0,0,1.0,0
2016-06-24,98144,B,0,0,0,0,0,0,0,0.0,0
2016-06-24,61208,T,0,4,0,0,0,0,1,0.0,0
2016-06-24,62234,T,0,0,1,0,0,0,0,0.0,0
2016-06-24,62244,T,0,3,0,0,1,0,1,0.3333333333333333,0
2016-06-24,62893,B,0,0,0,0,0,0,0,0.0,1
2016-06-24,66244,T,0,4,0,0,3,0,0,0.75,0
2016-06-24,66805,B,0,4,0,0,0,0,0,0.0,0
2016-06-24,71837,B,1,3,1,1,1,0,1,0.3333333333333333,0
2016-06-24,71857,B,0,3,1,0,1,0,0,0.3333333333333333,0
2016-06-24,73209,B,1,2,0,0,0,1,0,0.0,0
2016-06-24,74206,T,1,3,0,0,1,0,0,0.3333333333333333,0
2016-06-24,74846,B,0,1,0,0,1,0,0,1.0,0
2016-06-24,75151,B,0,4,0,0,0,0,0,0.0,0
2016-06-24,75847,B,1,3,1,0,1,0,2,0.3333333333333333,0
2016-06-24,76158,B,0,3,0,1,1,0,2,0.3333333333333333,0
2016-06-24,76232,T,0,1,0,1,1,0,0,1.0,0
2016-06-24,76249,T,0,4,0,0,1,0,2,0.25,0
2016-06-24,76267,T,0,4,1,0,2,0,0,0.5,0
2016-06-24,76802,B,0,4,0,0,1,0,1,0.25,0
2016-06-24,76812,B,0,3,2,2,2,0,0,0.6666666666666666,0
2016-06-24,76849,B,0,1,0,1,1,0,0,1.0,0
2016-06-24,76869,B,0,0,0,0,0,0,0,0.0,0
2016-06-24,78224,T,0,4,0,0,0,0,1,0.0,0
2016-06-24,79215,T,0,5,0,0,0,0,1,0.0,0
2016-06-24,79240,T,0,4,1,0,1,0,0,0.25,0
2016-06-24,61186,B,0,1,0,0,0,0,0,0.0,0
2016-06-24,61353,T,0,5,1,1,1,0,0,0.2,0
2016-06-24,62353,T,0,1,0,0,1,0,0,1.0,0
2016-06-24,64100,B,0,4,0,0,1,0,1,0.25,0
2016-06-24,64115,B,0,1,0,0,0,0,0,0.0,0
2016-06-24,64300,T,0,1,0,0,0,0,0,0.0,0
2016-06-24,64346,T,0,4,0,0,0,0,2,0.0,0
2016-06-24,65103,B,0,5,3,4,4,0,0,0.8,0
2016-06-24,66306,T,1,2,1,0,1,0,0,0.5,0
2016-06-24,72133,B,0,5,1,1,1,0,0,0.2,0
2016-06-24,72456,B,0,4,0,1,1,0,0,0.25,0
2016-06-24,73342,T,1,3,0,2,1,0,0,0.3333333333333333,0
2016-06-24,74215,T,2,2,2,0,0,0,0,0.0,0
2016-06-24,76100,B,0,3,0,0,0,0,2,0.0,0
2016-06-24,77463,T,0,1,0,0,0,0,1,0.0,0
2016-06-24,77564,T,2,2,1,4,1,1,0,0.5,0
2016-06-24,78168,T,0,5,0,0,1,0,0,0.2,0
2016-06-24,78217,B,0,2,2,1,2,0,0,1.0,0
2016-06-24,79113,B,1,2,1,0,0,0,1,0.0,0
2016-06-24,79150,B,0,3,1,0,2,0,0,0.6666666666666666,1
2016-06-24,79192,B,0,5,0,1,2,0,0,0.4,0
2016-06-24,79198,B,0,0,0,0,0,0,0,0.0,0
2016-06-24,79300,T,0,3,2,0,2,0,1,0.6666666666666666,0
2016-06-24,79365,T,0,3,0,0,0,0,0,0.0,0
2016-06-24,99606,B,0,5,1,1,3,0,0,0.6,0
2016-06-25,62668,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,62907,B,0,3,0,0,1,0,0,0.3333333333333333,0
2016-06-25,62934,B,0,1,0,0,0,0,0,0.0,0
2016-06-25,62947,B,0,4,0,0,2,0,2,0.5,0
2016-06-25,63634,T,1,3,1,0,0,0,1,0.0,0
2016-06-25,63636,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,63704,T,2,4,1,0,1,0,1,0.25,1
2016-06-25,63920,B,1,3,0,0,0,0,1,0.0,0
2016-06-25,64646,T,2,1,1,0,0,0,0,0.0,0
2016-06-25,64699,T,1,4,2,1,2,0,0,0.5,0
2016-06-25,64914,B,0,2,0,0,0,0,1,0.0,0
2016-06-25,65653,T,0,6,0,2,1,0,3,0.16666666666666666,0
2016-06-25,70410,T,0,4,0,0,2,0,1,0.5,0
2016-06-25,70756,T,1,3,1,0,0,0,0,0.0,0
2016-06-25,72559,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,73213,B,0,2,0,0,0,0,1,0.0,0
2016-06-25,73306,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,73339,B,0,3,0,0,1,0,1,0.3333333333333333,0
2016-06-25,73606,T,0,4,1,2,1,0,2,0.25,0
2016-06-25,74223,B,0,1,0,0,0,0,0,0.0,0
2016-06-25,74465,B,0,4,0,0,0,0,2,0.0,0
2016-06-25,74605,T,1,0,0,0,0,0,0,0.0,0
2016-06-25,75441,B,1,1,0,0,0,0,1,0.0,0
2016-06-25,77454,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,77648,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,78122,B,0,2,0,0,0,0,0,0.0,0
2016-06-25,78629,T,1,4,2,1,3,0,1,0.75,0
2016-06-25,78643,T,0,1,0,0,0,0,1,0.0,0
2016-06-25,94629,B,0,3,0,0,0,0,1,0.0,0
2016-06-25,60343,T,0,1,1,0,1,0,0,1.0,0
2016-06-25,60456,B,0,5,0,1,2,0,0,0.4,0
2016-06-25,61463,B,0,3,0,1,0,0,2,0.0,0
2016-06-25,62265,T,0,2,0,0,0,0,2,0.0,0
2016-06-25,62415,B,1,5,1,3,2,1,0,0.4,0
2016-06-25,63088,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,64006,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,65005,T,0,7,0,3,3,0,2,0.42857142857142855,0
2016-06-25,70553,T,0,4,0,0,1,0,0,0.25,0
2016-06-25,70646,T,0,5,0,1,0,0,1,0.0,0
2016-06-25,71432,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,72443,B,1,4,1,0,1,0,0,0.25,0
2016-06-25,72466,B,0,5,2,1,4,0,0,0.8,0
2016-06-25,73113,T,0,6,3,4,4,0,0,0.6666666666666666,1
2016-06-25,73153,T,1,6,4,0,4,0,0,0.6666666666666666,2
2016-06-25,74339,T,1,6,1,0,2,0,0,0.3333333333333333,0
2016-06-25,77609,T,0,0,0,0,0,0,0,0.0,0
2016-06-25,78361,T,2,2,1,1,0,0,0,0.0,0
2016-06-25,78467,B,0,1,0,0,0,0,0,0.0,0
2016-06-25,79364,T,1,3,1,0,1,0,0,0.3333333333333333,0
2016-06-25,79402,B,1,4,1,0,0,0,0,0.0,0
2016-06-25,79453,T,1,2,1,4,2,0,0,1.0,0
2016-06-25,79456,B,0,5,0,1,1,0,1,0.2,0
2016-06-25,79465,B,0,6,2,1,4,0,0,0.6666666666666666,0
2016-06-25,95436,B,2,3,1,0,0,0,2,0.0,0
2016-06-25,99810,T,1,5,1,0,2,0,1,0.4,0
2016-06-25,60523,T,1,3,0,0,0,0,0,0.0,0
2016-06-25,61700,B,0,4,0,0,0,0,4,0.0,0
2016-06-25,62559,T,2,2,0,0,0,0,1,0.0,0
2016-06-25,62797,B,0,5,0,1,3,0,1,0.6,0
2016-06-25,63700,B,0,1,0,1,1,0,0,1.0,0
2016-06-25,64086,B,0,0,1,0,0,0,0,0.0,0
2016-06-25,65506,T,0,0,0,0,0,0,0,0.0,0
2016-06-25,66740,B,0,5,0,2,4,0,1,0.8,0
2016-06-25,71347,B,0,0,0,0,0,0,0,0.0,0
2016-06-25,71562,T,0,3,0,0,0,0,0,0.0,0
2016-06-25,71565,T,0,2,0,0,0,0,0,0.0,0
2016-06-25,71610,B,1,0,0,0,0,0,0,0.0,0
2016-06-25,71752,B,1,4,0,0,0,0,2,0.0,0
2016-06-25,72546,T,0,2,0,0,0,0,0,0.0,0
2016-06-25,73136,B,1,2,1,0,0,0,0,0.0,0
2016-06-25,73602,B,2,3,0,0,1,0,0,0.3333333333333333,0
2016-06-25,74163,B,0,5,4,1,4,0,0,0.8,1
2016-06-25,74540,T,0,4,0,0,1,0,0,0.25,0
2016-06-25,75808,B,1,4,0,0,0,0,1,0.0,0
2016-06-25,76313,T,0,4,1,1,1,0,1,0.25,0
2016-06-25,76435,T,0,1,0,0,0,0,0,0.0,0
2016-06-25,76509,T,1,3,0,0,0,0,0,0.0,0
2016-06-25,76536,T,0,1,0,0,1,0,0,1.0,0
2016-06-25,76753,B,0,5,2,3,2,0,0,0.4,0
2016-06-25,77532,T,0,4,0,0,1,0,1,0.25,1
2016-06-25,77669,T,0,2,0,0,1,0,1,0.5,0
2016-06-25,95158,B,0,0,0,0,0,0,0,0.0,0
2016-06-25,61204,T,0,2,0,0,0,0,1,0.0,0
2016-06-25,62234,T,0,1,1,0,0,0,1,0.0,0
2016-06-25,62244,T,2,2,1,0,1,1,0,0.5,0
2016-06-25,62864,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,62893,B,0,1,0,0,0,0,0,0.0,0
2016-06-25,66244,T,1,4,0,0,1,0,1,0.25,0
2016-06-25,66805,B,0,4,1,2,1,0,1,0.25,0
2016-06-25,71837,B,0,5,0,1,1,0,1,0.2,0
2016-06-25,71857,B,1,1,0,0,0,0,0,0.0,0
2016-06-25,73209,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,74206,T,1,4,0,0,1,0,1,0.25,0
2016-06-25,74846,B,0,5,1,1,3,0,0,0.6,0
2016-06-25,75151,B,2,3,1,0,0,0,0,0.0,0
2016-06-25,75847,B,0,4,0,0,0,0,2,0.0,0
2016-06-25,76158,B,1,4,1,1,3,0,0,0.75,0
2016-06-25,76232,T,0,0,0,0,0,0,0,0.0,0
2016-06-25,76249,T,0,5,0,0,1,0,2,0.2,1
2016-06-25,76267,T,0,3,1,0,0,0,1,0.0,0
2016-06-25,76802,B,1,3,2,1,2,0,0,0.6666666666666666,0
2016-06-25,76812,B,0,3,0,0,0,0,0,0.0,0
2016-06-25,76849,B,0,0,0,0,0,0,0,0.0,0
2016-06-25,76869,B,0,2,0,0,0,0,2,0.0,0
2016-06-25,78224,T,0,4,1,0,1,0,0,0.25,0
2016-06-25,79215,T,1,4,1,4,1,1,0,0.25,1
2016-06-25,79231,T,0,1,0,0,0,0,1,0.0,0
2016-06-25,79240,T,1,2,0,0,1,0,0,0.5,0
2016-06-25,79290,T,1,3,3,3,1,0,1,0.3333333333333333,1
2016-06-25,61186,B,0,3,0,0,0,0,0,0.0,0
2016-06-25,61353,T,0,5,0,0,1,0,1,0.2,0
2016-06-25,62164,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,62332,T,0,2,0,0,0,0,0,0.0,0
2016-06-25,62353,T,1,3,1,0,1,0,1,0.3333333333333333,0
2016-06-25,64100,B,0,3,0,1,2,0,1,0.6666666666666666,0
2016-06-25,64300,T,1,4,1,1,3,1,0,0.75,0
2016-06-25,64346,T,0,2,0,0,0,0,2,0.0,0
2016-06-25,65103,B,1,4,1,0,1,0,0,0.25,0
2016-06-25,65343,T,1,0,0,0,0,0,0,0.0,0
2016-06-25,72133,B,1,4,1,1,1,0,1,0.25,0
2016-06-25,72456,B,0,5,0,2,2,0,1,0.4,0
2016-06-25,73342,T,1,4,2,0,1,0,0,0.25,0
2016-06-25,73824,B,0,2,0,0,0,0,2,0.0,0
2016-06-25,74215,T,1,4,1,2,3,0,0,0.75,0
2016-06-25,74359,T,0,0,0,0,0,0,0,0.0,0
2016-06-25,76100,B,0,1,0,0,0,0,1,0.0,0
2016-06-25,76350,T,0,0,0,0,0,0,0,0.0,0
2016-06-25,76368,T,0,2,1,1,2,0,0,1.0,2
2016-06-25,77463,T,0,1,0,1,1,0,0,1.0,0
2016-06-25,77564,T,0,5,0,1,0,0,0,0.0,0
2016-06-25,78168,T,2,4,1,1,0,0,1,0.0,0
2016-06-25,78217,B,0,5,1,0,2,0,1,0.4,2
2016-06-25,79113,B,0,3,0,0,0,0,0,0.0,0
2016-06-25,79150,B,0,4,0,0,0,0,1,0.0,0
2016-06-25,79192,B,1,4,2,2,3,0,1,0.75,0
2016-06-25,79198,B,1,0,0,0,0,1,0,0.0,0
2016-06-25,79300,T,0,0,0,0,0,0,0,0.0,0
2016-06-25,79334,T,1,0,1,0,0,0,0,0.0,0
2016-06-25,79365,T,0,2,0,0,1,0,1,0.5,0
2016-06-25,99606,B,0,1,1,0,1,0,0,1.0,0
2016-06-26,62668,T,0,1,0,0,0,0,0,0.0,0
2016-06-26,62907,B,0,5,0,1,1,0,2,0.2,0
2016-06-26,62934,B,0,1,0,0,0,0,0,0.0,0
2016-06-26,62947,B,0,5,1,0,2,0,1,0.4,0
2016-06-26,63634,T,2,3,1,2,2,0,1,0.6666666666666666,0
2016-06-26,63636,T,0,5,2,0,3,0,0,0.6,0
2016-06-26,63704,T,1,5,1,2,3,1,0,0.6,0
2016-06-26,63920,B,1,4,1,1,2,0,1,0.5,0
2016-06-26,64646,T,0,0,0,0,0,0,0,0.0,0
2016-06-26,64699,T,0,5,2,2,2,0,1,0.4,0
2016-06-26,64984,B,0,2,1,0,1,0,0,0.5,0
2016-06-26,65653,T,2,4,1,0,0,0,2,0.0,1
2016-06-26,70410,T,0,5,3,2,4,0,1,0.8,0
2016-06-26,70756,T,1,4,1,1,1,0,0,0.25,0
2016-06-26,73213,B,1,2,0,0,1,0,0,0.5,0
2016-06-26,73306,B,0,5,0,0,0,0,2,0.0,0
2016-06-26,73339,B,0,4,1,0,2,0,0,0.5,0
2016-06-26,73606,T,4,1,2,0,0,0,0,0.0,0
2016-06-26,74223,B,0,2,0,0,0,0,1,0.0,0
2016-06-26,74465,B,1,4,0,0,2,0,0,0.5,0
2016-06-26,74605,T,0,1,0,0,0,0,0,0.0,0
2016-06-26,75441,B,1,4,0,2,2,0,1,0.5,0
2016-06-26,77648,T,0,1,0,0,0,0,1,0.0,0
2016-06-26,78122,B,1,1,0,0,0,0,0,0.0,0
2016-06-26,78629,T,1,5,2,4,1,0,3,0.2,0
